gid,entity_nam,reference1,gmrotation,lat,lng,
20664211,Bosjesspruit                                                                                                                                          ,2628DD_22           ,0,-26.9827,28.84832,
20664212,Driefontein                                                                                                                                           ,2628DD_16           ,0,-26.94271,28.77041,
20664213,Driefontein                                                                                                                                           ,2628DD_16           ,0,-26.93049,28.75811,
20664214,Oudehoutsdraai                                                                                                                                        ,2628DD_16           ,0,-26.92637,28.79099,
20664215,De Pan                                                                                                                                                ,2628DD_17           ,0,-26.91257,28.83489,
20664216,Oudehoutsdraai                                                                                                                                        ,2628DD_17           ,0,-26.92117,28.8266,
20664217,Otterskuilen                                                                                                                                          ,2628DD_17           ,0,-26.92943,28.84715,
20664218,Otterskuile                                                                                                                                           ,2628DD_18           ,0,-26.91617,28.86631,
20664219,Loamacres                                                                                                                                             ,2628DD_18           ,0,-26.91386,28.8916,
20664220,Poortjiesfontein                                                                                                                                      ,2628DD_10           ,0,-26.82769,28.99294,
20664603,Frischgewaagd                                                                                                                                         ,2629BA_24           ,0,-26.21417,29.68609,
20664604,Frischgewaagd                                                                                                                                         ,2629BA_24           ,0,-26.20278,29.67229,
20664605,Frischgewaagd                                                                                                                                         ,2629BA_25           ,0,-26.20983,29.70045,
20664606,Frischgewaagd                                                                                                                                         ,2629BA_24           ,0,-26.2405,29.68334,
20664607,Vrischgewaagd                                                                                                                                         ,2629BA_24           ,0,-26.23585,29.67003,
20664608,Weltevreden                                                                                                                                           ,2629BA_24           ,0,-26.21241,29.65611,
20664609,Welverdiend                                                                                                                                           ,2629AB_5            ,0,-26.04693,29.45944,
20664610,Koornfontein                                                                                                                                          ,2629AB_9            ,0,-26.06991,29.42154,
20664611,Blinkpan                                                                                                                                              ,2629AB_9            ,0,-26.09829,29.40551,
20664612,Enkeldebosch                                                                                                                                          ,2629AB_8            ,0,-26.07413,29.36965,
20664613,Vandyksdrif                                                                                                                                           ,2629AB_7            ,0,-26.09626,29.31193,
20664614,St Helena                                                                                                                                             ,2629BA_25           ,0,-26.24157,29.70634,
20664615,Uitkyk                                                                                                                                                ,2629BA_25           ,0,-26.21604,29.72537,
20664616,Oranjevlei                                                                                                                                            ,2629BA_25           ,0,-26.20402,29.74634,
20664617,Mooivlei                                                                                                                                              ,2629BA_25           ,0,-26.24848,29.74681,
20664622,Enkeldoorn                                                                                                                                            ,2528BC_14           ,0,-25.39312,28.65387,
20664624,Rietfontein                                                                                                                                           ,2528BC_10           ,0,-25.33543,28.70574,
20664626,Kameelpoortnek                                                                                                                                        ,2528BC_10           ,0,-25.33932,28.71329,
20664627,Hartebeestspruit                                                                                                                                      ,2528BC_25           ,0,-25.49175,28.73814,
20658716,Skoongesicht                                                                                                                                          ,2530CB_11           ,0,-25.60591,30.25162,
20658717,Skoongesicht                                                                                                                                          ,2530CB_11           ,0,-25.61017,30.25292,
20658718,Potloodspruit                                                                                                                                         ,2530AB_5            ,0,-25.02467,30.47379,
20658719,Potloodspruit                                                                                                                                         ,2530AB_5            ,0,-25.0478,30.47567,
20658720,Potloodspruit                                                                                                                                         ,2530AB_5            ,0,-25.04774,30.48802,
20658721,Potloodspruit                                                                                                                                         ,2530AB_10           ,0,-25.05639,30.48337,
20658722,Potloodspruit                                                                                                                                         ,2530AB_5            ,0,-25.04954,30.47546,
20658723,Potloodspruit                                                                                                                                         ,2530AB_5            ,0,-25.01452,30.49582,
20658724,Linga Longa                                                                                                                                           ,2530AB_5            ,0,-25.03342,30.48554,
20658726,Bergsig                                                                                                                                               ,2530AB_5            ,0,-25.03861,30.49103,
20658727,Motlolo                                                                                                                                               ,2530AB_9            ,0,-25.08444,30.43706,
20658728,Mosterthoek                                                                                                                                           ,2530AB_9            ,0,-25.07938,30.40129,
20658729,Schoongezicht                                                                                                                                         ,2530CA_20           ,0,-25.69777,30.22945,
20658730,Mosterthoek                                                                                                                                           ,2530AB_8            ,0,-25.06975,30.39994,
20658731,Mosterthoek                                                                                                                                           ,2530AB_8            ,0,-25.06134,30.39995,
20658732,Mosterthoek                                                                                                                                           ,2530AB_9            ,0,-25.05534,30.40493,
20658733,Mosterthoek                                                                                                                                           ,2530AB_8            ,0,-25.05955,30.39104,
20658734,Mosterthoek                                                                                                                                           ,2530AB_8            ,0,-25.07921,30.37707,
20658735,Mosterthoek                                                                                                                                           ,2530AB_8            ,0,-25.06922,30.38739,
20658736,Mosterthoek                                                                                                                                           ,2530AB_8            ,0,-25.0617,30.38843,
20658737,Mosterthoek                                                                                                                                           ,2530AB_8            ,0,-25.07525,30.37728,
20658739,Frischgewaagd                                                                                                                                         ,2530AB_8            ,0,-25.09089,30.37568,
20658740,Rooikrans                                                                                                                                             ,2530AB_11           ,0,-25.12017,30.26714,
20658741,Frischgewaagd                                                                                                                                         ,2530AB_13           ,0,-25.10524,30.36482,
20658742,Frischgewaagd                                                                                                                                         ,2530AB_13           ,0,-25.10859,30.36077,
20659369,Welgevonden                                                                                                                                           ,2530AC_22           ,0,-25.46,30.06619,
20659370,Welgevonden                                                                                                                                           ,2530AC_22           ,0,-25.46583,30.06763,
20659371,Welgevonden                                                                                                                                           ,2530AC_22           ,0,-25.49218,30.06145,
20659372,Welgevonden                                                                                                                                           ,2530AC_22           ,0,-25.47176,30.08512,
20659373,Welgevonden                                                                                                                                           ,2530AC_22           ,0,-25.45932,30.08394,
20659374,Hartbeestfontein                                                                                                                                      ,2530AC_22           ,0,-25.48797,30.0969,
20659375,Hartbeestfontein                                                                                                                                      ,2530AC_23           ,0,-25.4815,30.1031,
20659376,Elgin                                                                                                                                                 ,2530AC_23           ,0,-25.46491,30.12965,
20659377,Driehoek                                                                                                                                              ,2530AC_23           ,0,-25.47718,30.12651,
20659378,Elandskloof                                                                                                                                           ,2530AC_23           ,0,-25.49926,30.1403,
20659379,Roodekrans                                                                                                                                            ,2530AC_24           ,0,-25.4968,30.1515,
20659380,Valleyspruit                                                                                                                                          ,2530AC_23           ,0,-25.48846,30.1403,
20659381,Valleyspruit                                                                                                                                          ,2530AC_24           ,0,-25.47012,30.15249,
20659382,Valleyspruit                                                                                                                                          ,2530AC_23           ,0,-25.46637,30.14745,
20659383,Valleyspruit                                                                                                                                          ,2530AC_24           ,0,-25.46367,30.1555,
20659384,Valleyspruit                                                                                                                                          ,2530AC_24           ,0,-25.46794,30.16388,
20659385,Roodekrans                                                                                                                                            ,2530AC_24           ,0,-25.48511,30.17256,
20659386,Roodekrans                                                                                                                                            ,2530AC_24           ,0,-25.49629,30.19294,
20659387,Weimershoek                                                                                                                                           ,2530AD_1            ,0,-25.26117,30.25674,
20659388,Donkerhoek                                                                                                                                            ,2530AC_25           ,0,-25.46385,30.24755,
20659389,Morgenzon                                                                                                                                             ,2530AC_14           ,0,-25.39686,30.1922,
20659390,Morgenzon                                                                                                                                             ,2530AC_19           ,0,-25.40854,30.18271,
20659391,Morgenzon                                                                                                                                             ,2530AC_15           ,0,-25.39112,30.20162,
20659392,Kruisfontein                                                                                                                                          ,2530AC_15           ,0,-25.38437,30.22131,
20659393,Kruisfontein                                                                                                                                          ,2530AC_15           ,0,-25.37288,30.22797,
20659769,Kalkkloof                                                                                                                                             ,2530CD_15           ,0,-25.88814,30.49553,
20659770,Doornkop                                                                                                                                              ,2530CD_16           ,0,-25.9108,30.26933,
20659771,Waterval                                                                                                                                              ,2530CD_11           ,0,-25.89882,30.27579,
20659772,Doornhoek                                                                                                                                             ,2530CB_13           ,0,-25.64239,30.35721,
20659773,Brommers                                                                                                                                              ,2531CC_6            ,0,-25.8142,31.03549,
20659774,Gemakstroom                                                                                                                                           ,2530CD_9            ,0,-25.81849,30.44403,
20659775,Greyville                                                                                                                                             ,2531BD_11           ,0,-25.39742,31.76868,
20659776,Jappie                                                                                                                                                ,2531BD_12           ,0,-25.3804,31.83384,
20659777,Umbhaba Estates                                                                                                                                       ,2531BD_12           ,0,-25.39577,31.81799,
20659778,Umbhaba Estates                                                                                                                                       ,2531BD_12           ,0,-25.38586,31.81255,
20659779,Elsjan                                                                                                                                                ,2531BD_18           ,0,-25.40346,31.8769,
20659780,Houtboshoek                                                                                                                                           ,2530DA_3            ,0,-25.52637,30.6109,
20659781,Houtboshoek                                                                                                                                           ,2530DA_3            ,0,-25.52928,30.61463,
20659782,Houtboshoek                                                                                                                                           ,2530DA_3            ,0,-25.53194,30.61622,
20659783,Houtboshoek                                                                                                                                           ,2530DA_3            ,0,-25.53164,30.62669,
20659784,Houtboshoek                                                                                                                                           ,2530DA_3            ,0,-25.53198,30.63093,
20659785,Houtboshoek                                                                                                                                           ,2530DA_3            ,0,-25.52257,30.63824,
20659786,Houtboshoek                                                                                                                                           ,2530DA_3            ,0,-25.52163,30.63528,
20659787,Wonston Estate                                                                                                                                        ,2530DA_5            ,0,-25.5022,30.70807,
20659788,Laughing Waters                                                                                                                                       ,2531DA_12           ,0,-25.62254,31.57306,
20659789,Jouberts Hoop                                                                                                                                         ,2431AC_10           ,0,-24.32683,31.23789,
20660169,Schagen                                                                                                                                               ,2530BD_11           ,0,-25.37149,30.77314,
20660170,Schagen                                                                                                                                               ,2530BD_11           ,0,-25.37934,30.7655,
20660171,Schagen                                                                                                                                               ,2530BD_11           ,0,-25.39283,30.79272,
20660172,Schagen                                                                                                                                               ,2530BD_16           ,0,-25.40298,30.79372,
20660173,Mount Carmel                                                                                                                                          ,2530BD_16           ,0,-25.40097,30.7793,
20660174,Hokaai                                                                                                                                                ,2530BD_16           ,0,-25.40339,30.77442,
20660175,Bergsig                                                                                                                                               ,2530BD_11           ,0,-25.39418,30.77307,
20660176,Net Reg                                                                                                                                               ,2530BD_11           ,0,-25.39109,30.78205,
20660177,Deining                                                                                                                                               ,2530BD_11           ,0,-25.3979,30.7878,
20660178,Wag n' Bietjie                                                                                                                                        ,2530BD_11           ,0,-25.38441,30.78136,
20660179,Rion                                                                                                                                                  ,2530BD_11           ,0,-25.39764,30.79993,
20660180,Kloof Plaas                                                                                                                                           ,2530BD_16           ,0,-25.40897,30.77477,
20660181,Mariba                                                                                                                                                ,2530BD_12           ,0,-25.39461,30.80817,
20660182,Schagen                                                                                                                                               ,2530BD_11           ,0,-25.39239,30.79931,
20660183,Schagen                                                                                                                                               ,2530BD_17           ,0,-25.416,30.80003,
20660184,Schagen                                                                                                                                               ,2530BD_16           ,0,-25.43986,30.78027,
20660185,Schagen                                                                                                                                               ,2530BD_16           ,0,-25.43381,30.77449,
20660186,Schagen                                                                                                                                               ,2530BD_16           ,0,-25.43513,30.78587,
20660187,Schagen                                                                                                                                               ,2530BD_16           ,0,-25.4243,30.78312,
20660188,Schagen                                                                                                                                               ,2530BD_16           ,0,-25.41979,30.79633,
20660189,Schagen                                                                                                                                               ,2530BD_16           ,0,-25.41767,30.7895,
20660190,Eggo                                                                                                                                                  ,2530BD_12           ,0,-25.39792,30.81436,
20660191,Rietfontein                                                                                                                                           ,2530BD_17           ,0,-25.40799,30.82356,
20660192,Rietfontein                                                                                                                                           ,2530BD_12           ,0,-25.39881,30.80942,
20660193,Rietfontein                                                                                                                                           ,2530BD_12           ,0,-25.37835,30.81815,
20660569,C'Est La Vie                                                                                                                                          ,2531CA_7            ,0,-25.59511,31.07181,
20660570,Skone Uitsig                                                                                                                                          ,2531CA_7            ,0,-25.58362,31.06041,
20660571,Grootkop                                                                                                                                              ,2530DC_7            ,0,-25.84039,30.56599,
20660572,Grootkop                                                                                                                                              ,2530DC_11           ,0,-25.85617,30.54521,
20660573,Immelmansdal                                                                                                                                          ,2530DC_6            ,0,-25.84591,30.54626,
20660574,Engelschedraai                                                                                                                                        ,2530DC_7            ,0,-25.82483,30.55739,
20660575,Excelsior                                                                                                                                             ,2530DC_6            ,0,-25.83586,30.52734,
20660576,Ndubazi                                                                                                                                               ,2530DC_6            ,0,-25.82824,30.50966,
20660577,Grootkop                                                                                                                                              ,2530DC_12           ,0,-25.87321,30.55472,
20660578,Rustig                                                                                                                                                ,2530DC_12           ,0,-25.88657,30.56908,
20660579,Alexandria                                                                                                                                            ,2530DC_12           ,0,-25.89389,30.57225,
20660580,Renosterkop                                                                                                                                           ,2531CA_6            ,0,-25.55808,31.00648,
20660581,Claremont                                                                                                                                             ,2531CA_6            ,0,-25.58253,31.02196,
20660582,Alexandria                                                                                                                                            ,2530DC_17           ,0,-25.90011,30.57509,
20660583,Kees Zyn Doorns                                                                                                                                       ,2530DC_12           ,0,-25.89438,30.58014,
20660584,Komati                                                                                                                                                ,2530DC_12           ,0,-25.85591,30.5928,
20660585,Vygeboom                                                                                                                                              ,2530DC_18           ,0,-25.90441,30.64603,
20660586,Vygeboom                                                                                                                                              ,2530DC_13           ,0,-25.89531,30.64544,
20660587,Rous                                                                                                                                                  ,2530DC_15           ,0,-25.8806,30.70165,
20660588,Vriesland                                                                                                                                             ,2530DC_14           ,0,-25.8707,30.68387,
20660589,Vriesland                                                                                                                                             ,2530DC_14           ,0,-25.85833,30.67734,
20660590,Betogerskop                                                                                                                                           ,2531CA_6            ,0,-25.58407,31.04844,
20660591,Hoxbach                                                                                                                                               ,2531CA_6            ,0,-25.57572,31.03067,
20660592,Dulilau                                                                                                                                               ,2531CA_6            ,0,-25.56584,31.03072,
20660593,Kees Zyn Doorns                                                                                                                                       ,2530DC_18           ,0,-25.91762,30.60975,
20660973,Klipspruit                                                                                                                                            ,2529BD_21           ,0,-25.49679,29.77285,
20660974,Enkeldoorn                                                                                                                                            ,2529BD_18           ,0,-25.44417,29.85423,
20660976,Redlands                                                                                                                                              ,2531CB_4            ,0,-25.51827,31.40152,
20660977,Vlugfontein                                                                                                                                           ,2530CB_3            ,0,-25.51876,30.39332,
20660978,Mooifontein                                                                                                                                           ,2630AB_16           ,0,-26.15205,30.28529,
20660979,Lambermill                                                                                                                                            ,2630AB_25           ,0,-26.23374,30.4829,
20660980,Jagdrift                                                                                                                                              ,2630CD_22           ,0,-26.9504,30.34674,
20660981,Witbank                                                                                                                                               ,2630CD_22           ,0,-26.96717,30.31005,
20660982,Glenfillan                                                                                                                                            ,2630CC_20           ,0,-26.93927,30.22142,
20660983,Langverwacht                                                                                                                                          ,2630CA_11           ,0,-26.60816,30.00507,
20660984,Leliefontein                                                                                                                                          ,2530CC_21           ,0,-25.97385,30.00936,
20660985,Witkloof                                                                                                                                              ,2530CC_21           ,0,-25.96247,30.02587,
20660986,Kromrivier                                                                                                                                            ,2630DC_20           ,0,-26.90692,30.73452,
20660987,Witkloof                                                                                                                                              ,2530CC_21           ,0,-25.95879,30.02931,
20660988,Heuningklip                                                                                                                                           ,2630BB_1            ,0,-26.02871,30.76658,
20660989,Haverfontein                                                                                                                                          ,2530CC_23           ,0,-25.97302,30.12185,
20660990,Arnhemburg                                                                                                                                            ,2630BB_2            ,0,-26.04951,30.83755,
20660991,Badfontein                                                                                                                                            ,2630BB_2            ,0,-26.03236,30.82772,
20660992,Heuningklip                                                                                                                                           ,2630BB_2            ,0,-26.01972,30.80173,
20661368,Varkpan                                                                                                                                               ,2630DC_20           ,0,-26.92721,30.74873,
20661369,Varkpan                                                                                                                                               ,2630DC_20           ,0,-26.92816,30.73559,
20661371,Vierling                                                                                                                                              ,2630DC_20           ,0,-26.93468,30.72205,
20661372,Rustplaats                                                                                                                                            ,2630DD_11           ,0,-26.88688,30.75391,
20661373,Tafelkoppies                                                                                                                                          ,2630DC_19           ,0,-26.92214,30.65746,
20661374,Tafelkoppies                                                                                                                                          ,2630DC_19           ,0,-26.9252,30.65377,
20661375,Tafelkoppies                                                                                                                                          ,2630DC_18           ,0,-26.90136,30.62626,
20661376,Hlelo                                                                                                                                                 ,2630DC_15           ,0,-26.85676,30.70552,
20661377,Holdesheim                                                                                                                                            ,2630DC_15           ,0,-26.859,30.73434,
20661378,Kromrivier                                                                                                                                            ,2630DC_15           ,0,-26.87944,30.73475,
20661379,Rustplaas                                                                                                                                             ,2630DC_15           ,0,-26.8837,30.74645,
20661380,Rustplaas                                                                                                                                             ,2630DC_15           ,0,-26.8931,30.74975,
20661381,Rustplaas                                                                                                                                             ,2630DC_15           ,0,-26.89991,30.74764,
20661382,Rustplaas                                                                                                                                             ,2630DC_20           ,0,-26.90568,30.74471,
20661383,Roodewal                                                                                                                                              ,2630CA_10           ,0,-26.57194,30.23287,
20661384,Roodewal                                                                                                                                              ,2630CA_10           ,0,-26.57187,30.22044,
20661385,Roodewal                                                                                                                                              ,2630CA_10           ,0,-26.56438,30.20668,
20661386,Roodewal                                                                                                                                              ,2630CA_10           ,0,-26.58872,30.23284,
20661387,Swartwater                                                                                                                                            ,2630CA_10           ,0,-26.59509,30.20886,
20661388,Swartwater                                                                                                                                            ,2630CA_10           ,0,-26.59983,30.2406,
20661389,Ons Vaderland                                                                                                                                         ,2630CA_9            ,0,-26.58007,30.19627,
20661390,Vlakfontein                                                                                                                                           ,2630CA_9            ,0,-26.57349,30.18666,
20661391,Welgevonden                                                                                                                                           ,2630CC_4            ,0,-26.78344,30.18316,
20661392,Rotterdam                                                                                                                                             ,2630CC_5            ,0,-26.77952,30.21402,
20661393,Buhrmann Plaats                                                                                                                                       ,2630CC_6            ,0,-26.81328,30.04565,
20661769,Vlakfontein                                                                                                                                           ,2629BB_6            ,0,-26.05774,29.79484,
20661770,Mooiplaas                                                                                                                                             ,2629BB_7            ,0,-26.06071,29.81233,
20661771,Mooiplaas                                                                                                                                             ,2629BB_7            ,0,-26.0643,29.81112,
20661772,Mooiplaas                                                                                                                                             ,2629BB_7            ,0,-26.05692,29.82323,
20661773,Groblersrecht                                                                                                                                         ,2629BB_7            ,0,-26.09994,29.82208,
20661774,Weltevrede                                                                                                                                            ,2629BB_7            ,0,-26.0694,29.84758,
20661775,Weltevrede                                                                                                                                            ,2629BB_8            ,0,-26.06224,29.87249,
20661776,Weltevrede                                                                                                                                            ,2629BB_8            ,0,-26.05471,29.88303,
20661777,Vaalwater                                                                                                                                             ,2629BB_9            ,0,-26.05848,29.90903,
20661778,Eikendal                                                                                                                                              ,2629BB_9            ,0,-26.08033,29.90464,
20661779,Twyfelaar                                                                                                                                             ,2629BB_9            ,0,-26.06565,29.93193,
20661780,Goedemoed                                                                                                                                             ,2629BB_9            ,0,-26.08697,29.93404,
20661781,Vaalbult                                                                                                                                              ,2629BB_9            ,0,-26.07744,29.94388,
20661782,Naudesbank                                                                                                                                            ,2629BB_10           ,0,-26.09048,29.95015,
20661783,Naudesbank                                                                                                                                            ,2629BB_10           ,0,-26.09343,29.97196,
20661784,Vaalbult                                                                                                                                              ,2629BB_10           ,0,-26.08861,29.97183,
20661785,Vaalbult                                                                                                                                              ,2629BB_10           ,0,-26.08058,29.97263,
20661786,Vaalbult                                                                                                                                              ,2629BB_10           ,0,-26.07804,29.98838,
20661787,Vaalbult                                                                                                                                              ,2629BB_10           ,0,-26.06614,29.99006,
20661788,Springfontein                                                                                                                                         ,2629BB_10           ,0,-26.09159,29.98793,
20661789,Laughing Waters                                                                                                                                       ,2629BB_10           ,0,-26.05933,29.97599,
20661790,Vlakfontein                                                                                                                                           ,2629BB_11           ,0,-26.11115,29.79336,
20661791,Tienfontein                                                                                                                                           ,2629BB_11           ,0,-26.14766,29.77101,
20661792,Vaalbank                                                                                                                                              ,2629BB_11           ,0,-26.14135,29.79833,
20661793,Vaalbank                                                                                                                                              ,2629BB_11           ,0,-26.13358,29.77508,
20662169,Oudehoutdraai                                                                                                                                         ,2730AC_10           ,0,-27.33916,30.20732,
20662171,The Willows                                                                                                                                           ,2730AC_9            ,0,-27.3485,30.17271,
20662172,Bergsig                                                                                                                                               ,2730AC_9            ,0,-27.33609,30.17552,
