gid,entity_nam,reference1,gmrotation,lat,long,province
20684323,Jenkins,2722DD_20,0,-27.93911,22.99982,Northern Cape
20684325,Gapepping,2722DD_24,0,-27.95054,22.94906,Northern Cape
20684326,Gamaliets,2722DD_18,0,-27.91518,22.89654,Northern Cape
20684327,Langlaagte,2722DD_23,0,-27.95317,22.8975,Northern Cape
20684328,Murraystead,2722DD_18,0,-27.9093,22.8623,Northern Cape
20684329,Drihoek,2722DD_18,0,-27.91719,22.86184,Northern Cape
20684330,Hartley,2722DD_22,0,-27.95112,22.81252,Northern Cape
20684332,Sylvania,3121DC_1,0,-31.76045,21.52857,Northern Cape
20684333,Tomkins,2722DD_22,0,-27.98163,22.84204,Northern Cape
20684334,Mooipan,2722DD_22,0,-27.98355,22.84231,Northern Cape
20684335,Knapp,2722DD_23,0,-27.9569,22.87049,Northern Cape
20684336,De Eden,3121DC_1,0,-31.78455,21.53402,Northern Cape
20684337,Geluk,2722DD_23,0,-27.96181,22.86378,Northern Cape
20684338,Grootfontein,3121DC_4,0,-31.78609,21.68615,Northern Cape
20684339,Helpmekaar,3121DC_5,0,-31.78316,21.70637,Northern Cape
20684340,Crossley,2722DD_24,0,-27.96295,22.93606,Northern Cape
20684341,Tweesusters,3121DC_10,0,-31.84591,21.72599,Northern Cape
20681312,Merino,2921DD_6,0,-29.8387,21.76423,Northern Cape
20681313,Werda,2921DD_11,0,-29.88415,21.7776,Northern Cape
20681314,Springbokpan,2921DD_13,0,-29.86715,21.87436,Northern Cape
20681315,Driehoek,2921DD_13,0,-29.86204,21.8768,Northern Cape
20681316,Saalspan,2921DD_14,0,-29.86091,21.93918,Northern Cape
20681317,Eldorado,2921DD_20,0,-29.90391,21.9876,Northern Cape
20681318,Vivierspan,2921DD_24,0,-29.97966,21.94758,Northern Cape
20681319,Deniel,2921DD_22,0,-29.98507,21.84375,Northern Cape
20681320,Boegoeberg,2922AA_4,0,-29.04869,22.19981,Northern Cape
20681321,Onder- Seekoebaard,2922AA_5,0,-29.04713,22.23721,Northern Cape
20681322,Soutputs,2822CC_25,0,-28.99948,22.22942,Northern Cape
20681323,Soutputs,2922AA_5,0,-29.0119,22.23484,Northern Cape
20681324,Maraisdraai,2922AA_7,0,-29.09,22.08801,Northern Cape
20681325,Helpmekaar,2922AA_11,0,-29.12393,22.00423,Northern Cape
20681326,Ezelklaauw,2922AA_11,0,-29.12812,22.00337,Northern Cape
20681327,Moutain View,2922AA_12,0,-29.12365,22.07202,Northern Cape
20681328,Seekoebaard No. 1,2922AA_15,0,-29.13841,22.20558,Northern Cape
20681329,Zeekoebaard,2922AA_15,0,-29.10438,22.23262,Northern Cape
20681330,Blinkfontein,2922AA_20,0,-29.19727,22.24124,Northern Cape
20681331,Bucklegraf,2922AA_19,0,-29.18954,22.19656,Northern Cape
20681332,Rooilaagte,2922AA_19,0,-29.194,22.19358,Northern Cape
20681333,Seekoebaard Annex,2922AA_18,0,-29.16278,22.14737,Northern Cape
20681334,Vaalbult,2922AA_18,0,-29.19166,22.12564,Northern Cape
20681335,Blouputs,2922AA_21,0,-29.22819,22.04191,Northern Cape
20681336,lovedale,2922AA_23,0,-29.21317,22.13984,Northern Cape
20681617,Cypher,2922DB_19,0,-29.67211,22.9052,Northern Cape
20681618,Uitdraai,2922DB_18,0,-29.66203,22.87735,Northern Cape
20681619,Hyde Park,2922DB_17,0,-29.67006,22.81976,Northern Cape
20681620,Hyde Park,2922DB_17,0,-29.67018,22.81071,Northern Cape
20681621,De Hoek,2922DB_17,0,-29.66729,22.83427,Northern Cape
20681622,Tipuane,2922DB_17,0,-29.67808,22.84364,Northern Cape
20681623,Oranje Oos,2922DB_17,0,-29.67997,22.83987,Northern Cape
20681624,Merino,2922DB_17,0,-29.68246,22.8354,Northern Cape
20681625,Eldorado,2922DB_17,0,-29.68035,22.82458,Northern Cape
20681626,Tasmania,2922DB_16,0,-29.66019,22.79292,Northern Cape
20681627,Frankdale,2922DB_16,0,-29.66914,22.79505,Northern Cape
20681628,Die Plotte,2922DB_16,0,-29.68593,22.7928,Northern Cape
20681629,Excelsior,2922DB_16,0,-29.68432,22.7964,Northern Cape
20681630,Harmonie,2922DB_16,0,-29.68784,22.79408,Northern Cape
20681631,Die Erwe,2922DB_16,0,-29.6791,22.77864,Northern Cape
20681632,Stofbakkies,2922DB_16,0,-29.65248,22.76636,Northern Cape
20681633,Karabee,2922DB_23,0,-29.72642,22.85125,Northern Cape
20681634,Karabee Annex,2922DB_24,0,-29.74052,22.94721,Northern Cape
20681635,Colney,2722DB_2,0,-27.52101,22.83918,Northern Cape
20681636,Weston,2722DB_2,0,-27.54555,22.84793,Northern Cape
20681637,De Rus,2722DB_2,0,-27.54944,22.84498,Northern Cape
20681638,Bosaar,2722DB_4,0,-27.51436,22.90493,Northern Cape
20681639,Flatlands,2722DB_4,0,-27.54082,22.92682,Northern Cape
20681640,Halliford,2722DB_10,0,-27.56885,22.9851,Northern Cape
20681641,Wincanton,2722DB_9,0,-27.57758,22.93884,Northern Cape
20681992,Vetmaaklaagte,2923BD_20,0,-29.44567,23.96868,Northern Cape
20681993,Brandfontein,2923BD_18,0,-29.41918,23.8807,Northern Cape
20681994,Uitkoms,2923BD_17,0,-29.40481,23.83749,Northern Cape
20681995,Darnysbosch,2923BD_22,0,-29.45095,23.82882,Northern Cape
20681996,Darnysbosch ll,2923BD_22,0,-29.45192,23.81871,Northern Cape
20681997,Dokterskraal,2923BD_23,0,-29.4647,23.85541,Northern Cape
20681998,Sukses,2923BD_23,0,-29.48863,23.87196,Northern Cape
20681999,Deelfontein,2923BD_23,0,-29.45886,23.88956,Northern Cape
20682000,Disselfontein,2923BD_24,0,-29.48928,23.91598,Northern Cape
20682001,Eskdale,2923BD_25,0,-29.48852,23.99704,Northern Cape
20682002,Remhoogte,2923CA_1,0,-29.53378,23.00115,Northern Cape
20682003,Fairholt,2723AD_21,0,-27.4921,23.28942,Northern Cape
20682004,Fairholt,2723AD_22,0,-27.4859,23.32654,Northern Cape
20682005,Lambley,2723AD_23,0,-27.46057,23.35215,Northern Cape
20682006,Hartland,2723AD_23,0,-27.4807,23.37828,Northern Cape
20682007,Mooidraai 2,2923CA_3,0,-29.52074,23.10877,Northern Cape
20682009,Doorndraai,2723AD_25,0,-27.48723,23.47622,Northern Cape
20682010,Herbou,2923CA_3,0,-29.51055,23.12746,Northern Cape
20682011,Wildebeespan,2923CA_10,0,-29.58561,23.22695,Northern Cape
20682012,Tweelingspan,2923CA_15,0,-29.64013,23.21747,Northern Cape
20682013,Middelpunt,2923CA_20,0,-29.69569,23.23809,Northern Cape
20682014,Erensepan,2923CA_20,0,-29.66857,23.22109,Northern Cape
20682015,Taaibos,2923CA_8,0,-29.59518,23.10137,Northern Cape
20682016,Rooisloot,2923CA_6,0,-29.58782,23.04807,Northern Cape
20682367,Middelerf,2924BC_1,0,-29.28291,24.54509,Northern Cape
20682382,Laastetrek,2924BC_6,0,-29.30707,24.52547,Northern Cape
20682383,De Rust,2924BC_6,0,-29.33363,24.5202,Northern Cape
20682742,Spitsberg,2723CB_10,0,-27.59144,23.45488,Northern Cape
20682743,Tierkop,2723CB_13,0,-27.6045,23.39882,Northern Cape
20682745,Langley,2723CB_7,0,-27.59738,23.34195,Northern Cape
20682746,Carrington,2723CB_7,0,-27.57275,23.32573,Northern Cape
20682747,Nooitverwacht,2723CB_7,0,-27.591,23.31953,Northern Cape
20682749,Vredespan,2723CB_11,0,-27.63425,23.28876,Northern Cape
20682750,Shellford,2723CB_11,0,-27.63613,23.28715,Northern Cape
20682751,Bedale,2723CB_11,0,-27.64755,23.26598,Northern Cape
20682752,Langley,2723CB_12,0,-27.62926,23.32204,Northern Cape
20682754,Bramcote,2723CB_14,0,-27.62881,23.43659,Northern Cape
20682755,Mapperley,2723CB_15,0,-27.61728,23.45021,Northern Cape
20682757,Strelley,2723CB_18,0,-27.67607,23.35102,Northern Cape
20682759,Haakbos,2723CB_17,0,-27.66219,23.30273,Northern Cape
20682760,Clumber,2723CB_16,0,-27.6661,23.26781,Northern Cape
20682762,Bothaskop,2723CB_22,0,-27.70821,23.30799,Northern Cape
20682763,Kokskraal,2723CB_22,0,-27.71842,23.32686,Northern Cape
20682764,Bosrand,2723CB_22,0,-27.7147,23.34909,Northern Cape
20682765,Newstead,2723CB_23,0,-27.72097,23.35744,Northern Cape
20682766,Beesaar,2723CC_2,0,-27.76885,23.08087,Northern Cape
20683152,Boland 20,2724CA_11,0,-27.63316,24.01676,Northern Cape
20683153,Weverdiend,2724CA_12,0,-27.64069,24.09407,Northern Cape
20683154,Masadifontein,2724CA_13,0,-27.62833,24.10154,Northern Cape
20683542,Doornvlei,2823CA_22,0,-28.7368,23.05693,Northern Cape
20683543,Dandyslaagte,2823CA_23,0,-28.73945,23.11571,Northern Cape
20683544,Reliance,2823CA_24,0,-28.7354,23.1682,Northern Cape
20683545,Mariasdal,2823CA_23,0,-28.73489,23.14595,Northern Cape
20683546,Rooiberg,2823CB_1,0,-28.54814,23.27833,Northern Cape
20683547,Peiserton,2823CB_2,0,-28.50923,23.30172,Northern Cape
20683548,Rising Star,2823CB_3,0,-28.50272,23.36964,Northern Cape
20683549,Rockwod,2823CB_14,0,-28.60505,23.42486,Northern Cape
20683550,Leeuwvlei,2823CB_7,0,-28.57179,23.3396,Northern Cape
20683551,Leeuwvlei,2823CB_7,0,-28.57797,23.33718,Northern Cape
20683552,Rusoord,2823CB_6,0,-28.58343,23.26169,Northern Cape
20683553,Hopefield,2823CB_12,0,-28.62297,23.32493,Northern Cape
20683554,Hopefield,2823CB_12,0,-28.61943,23.32976,Northern Cape
20683555,Swartkop,2823CB_14,0,-28.6217,23.42253,Northern Cape
20683556,Bushy Park,2823CB_15,0,-28.6084,23.45822,Northern Cape
20683557,Verlichting,2823CB_15,0,-28.63162,23.45581,Northern Cape
20683558,Volstruisfontein,2823CB_20,0,-28.689,23.48328,Northern Cape
20683559,Koedoesdale,2823CB_19,0,-28.66955,23.44466,Northern Cape
20683560,Klippan,2823CB_24,0,-28.7028,23.43131,Northern Cape
20683561,Kareefontein,2823CB_18,0,-28.69722,23.38198,Northern Cape
20683562,Kogelbeen,2823CB_18,0,-28.69242,23.36904,Northern Cape
20683563,Brakfontein,2823CB_18,0,-28.67549,23.36176,Northern Cape
20683564,Liebenbergsput,2823CB_18,0,-28.67509,23.36809,Northern Cape
20683565,Turksvyepan,2823CB_21,0,-28.71133,23.29768,Northern Cape
20683566,Rooipan,2823CB_22,0,-28.72111,23.31225,Northern Cape
20683942,Driehoek,3120DB_13,0,-31.60555,20.8589,Northern Cape
20683943,Hooggeleë,3120DB_14,0,-31.60137,20.91458,Northern Cape
20683944,De Puts,3120DB_20,0,-31.65571,20.95649,Northern Cape
20683945,Louwsdrif,3120DB_20,0,-31.69338,20.97983,Northern Cape
20683946,Skimmelkop,3120DB_20,0,-31.69071,20.95876,Northern Cape
20683947,Kruidfontein,3120DB_18,0,-31.66883,20.85705,Northern Cape
20683948,Vleikraal,3120DB_16,0,-31.66662,20.79057,Northern Cape
20683949,Biesieleegte,3120DB_21,0,-31.74267,20.75603,Northern Cape
20683950,Eldorado,3120DB_23,0,-31.72438,20.85554,Northern Cape
20683951,Rooipoort,3120DB_23,0,-31.71335,20.87789,Northern Cape
20683952,Palmietfontein,3120DB_25,0,-31.72787,20.99405,Northern Cape
20683953,Sterkfontein,3120DC_6,0,-31.80066,20.52497,Northern Cape
20683954,Rusoord,3120DC_3,0,-31.79855,20.61255,Northern Cape
20683955,Perdefontein,3120DC_5,0,-31.75345,20.72613,Northern Cape
20683956,Camas,3120DC_5,0,-31.75375,20.73808,Northern Cape
20683957,De Riet,3120DC_5,0,-31.77231,20.72673,Northern Cape
20683958,Bonekraal,3120DC_7,0,-31.80426,20.58858,Northern Cape
20683959,Wolwehoek,3120DC_12,0,-31.86012,20.55819,Northern Cape
20683960,Bankdrif,3120DC_17,0,-31.90115,20.57068,Northern Cape
20683961,Good Hope,3120DC_15,0,-31.86457,20.71334,Northern Cape
20683962,Huitconstant,3120DC_15,0,-31.88072,20.7376,Northern Cape
20683963,Titusfontein,3120DC_20,0,-31.90547,20.7391,Northern Cape
20683964,Van der Walts Kraal,3120DC_17,0,-31.92109,20.56756,Northern Cape
20683965,Skansboom,3120DC_21,0,-31.96001,20.51103,Northern Cape
20683966,Mierkraal,3120DC_22,0,-31.98097,20.58636,Northern Cape
20684342,Welkom,3121DC_14,0,-31.85339,21.67864,Northern Cape
20684343,Kleinwamakersvlei,3121DC_7,0,-31.80476,21.58208,Northern Cape
20684344,Goedverwachting,3121DC_6,0,-31.82863,21.54455,Northern Cape
20684345,Visserskolkleegte,3121DC_13,0,-31.88905,21.62744,Northern Cape
20684346,Jacobsdal,3121DC_15,0,-31.89804,21.71221,Northern Cape
20684347,Banksfontein,3121DC_19,0,-31.92274,21.68886,Northern Cape
20684348,Klerksville,3121DC_18,0,-31.91176,21.64005,Northern Cape
20684349,Leokraal,3121DC_18,0,-31.91813,21.6038,Northern Cape
20684350,Mewera,3121DC_21,0,-31.99075,21.50917,Northern Cape
20684351,Ou Tuin,3121DC_23,0,-31.98363,21.63141,Northern Cape
20684352,Rivierplaas,3121DC_24,0,-31.95958,21.65307,Northern Cape
20684353,Bonnievale,3121DD_2,0,-31.76443,21.82996,Northern Cape
20684354,Kruis van Bloemfontein,3121DD_3,0,-31.75356,21.87471,Northern Cape
20684355,Roodekruis,3121DD_3,0,-31.78601,21.88798,Northern Cape
20684356,Vaalwater,3121DD_4,0,-31.79645,21.93726,Northern Cape
20684357,Robertskraal,3121DD_5,0,-31.79805,21.99864,Northern Cape
20684358,Smitsville,3121DD_7,0,-31.84308,21.84102,Northern Cape
20684359,Rietpoort,3121DD_6,0,-31.83304,21.75804,Northern Cape
20684360,Boshof,3121DD_11,0,-31.86971,21.77279,Northern Cape
20684361,Spitshoek,3121DD_11,0,-31.86179,21.78126,Northern Cape
20684362,Goodhope,3121DD_14,0,-31.85428,21.90125,Northern Cape
20684363,Hereniging,3121DD_14,0,-31.8857,21.91655,Northern Cape
20684364,Onderste Kalkfontein,3121DD_15,0,-31.87477,21.98778,Northern Cape
20684365,Groot Waterval,3121DD_25,0,-31.95153,21.96313,Northern Cape
20684366,Klipkraal,3121DD_19,0,-31.90543,21.92775,Northern Cape
20681337,Potdans,2922AA_25,0,-29.23719,22.21432,Northern Cape
20681338,Seekoeibaardsnek,2922AB_1,0,-29.0421,22.27037,Northern Cape
20681339,Poortjie,2922AB_5,0,-29.04823,22.47461,Northern Cape
20681340,Bo- Seekoeibaard,2922AB_6,0,-29.09113,22.28285,Northern Cape
20681341,Rooidam,2922AB_12,0,-29.11991,22.34841,Northern Cape
20681342,Poljaspoort,2922AB_13,0,-29.14064,22.37481,Northern Cape
20681343,Spitsrand,2922AB_15,0,-29.11391,22.46945,Northern Cape
20681344,Spitsrand,2922AB_15,0,-29.11438,22.4895,Northern Cape
20681345,Middelkop,2922AB_19,0,-29.16217,22.43131,Northern Cape
20681346,Blouput,2922AB_18,0,-29.15783,22.39727,Northern Cape
20681347,Groot Witberg,2922AB_18,0,-29.18571,22.35294,Northern Cape
20681348,Klein Witberg,2922AB_17,0,-29.15133,22.3156,Northern Cape
20681349,Old Mine,2922AB_17,0,-29.18436,22.30066,Northern Cape
20681350,Lelikstad,2922AB_16,0,-29.18922,22.2948,Northern Cape
20681351,Lelikstad,2922AB_21,0,-29.20218,22.2684,Northern Cape
20681352,Pypwater,2922AB_22,0,-29.23959,22.31009,Northern Cape
20681353,Grasgat,2922AB_23,0,-29.21041,22.35376,Northern Cape
20681354,Kwakwas,2922AB_23,0,-29.24268,22.38027,Northern Cape
20681355,Paardevei,2922AB_24,0,-29.23722,22.42397,Northern Cape
20681356,Newevlei,2922AB_24,0,-29.23508,22.43157,Northern Cape
20681357,Uitkoms,2922AB_25,0,-29.23558,22.48067,Northern Cape
20681358,Poupan,2922AC_4,0,-29.27673,22.18412,Northern Cape
20681359,Greeffsput,2922AC_4,0,-29.28072,22.18145,Northern Cape
20681360,Skalkseput,2922AC_10,0,-29.31322,22.21913,Northern Cape
20681361,Swartkopspan,2922AC_8,0,-29.31894,22.14095,Northern Cape
20681642,Stillerus,2722DB_8,0,-27.58211,22.86985,Northern Cape
20681643,Dagbreek,2722DB_13,0,-27.60107,22.87653,Northern Cape
20681644,Ekmoes,2722DB_8,0,-27.57426,22.8571,Northern Cape
20681645,Beaulieu,2722DB_6,0,-27.57023,22.77482,Northern Cape
20681646,Parys,2722DB_6,0,-27.59921,22.76117,Northern Cape
20681647,Verwater,2722DB_11,0,-27.61388,22.76094,Northern Cape
20681648,Vlakplaas,2722DB_11,0,-27.62538,22.75833,Northern Cape
20681649,Knapdal,2722DB_11,0,-27.62974,22.7549,Northern Cape
20681650,Dundrum,2722DB_13,0,-27.63766,22.88462,Northern Cape
20681651,Klein Landbank,2722DB_14,0,-27.63299,22.9405,Northern Cape
20681652,Curtis,2722DB_14,0,-27.64775,22.94438,Northern Cape
20681654,Perdeput,2922DC_3,0,-29.79621,22.61367,Northern Cape
20681655,Die Hoop,2922DC_4,0,-29.77105,22.67723,Northern Cape
20681656,Steenkop,2922DC_4,0,-29.77311,22.68346,Northern Cape
20681657,Prieskapoort,2922DC_4,0,-29.75521,22.69119,Northern Cape
20681658,Janseplaas,2922DC_10,0,-29.8123,22.71671,Northern Cape
20681659,Waterkop,2922DC_8,0,-29.8174,22.61666,Northern Cape
20681660,Jakkalswater,2922DC_7,0,-29.83154,22.57267,Northern Cape
20681661,Good Hope,2922DC_7,0,-29.84976,22.55073,Northern Cape
20681662,Good Hope,2922DC_12,0,-29.85821,22.55042,Northern Cape
20681663,Kromvlei,2722DB_19,0,-27.69052,22.90247,Northern Cape
20681664,Kromvlei,2722DB_18,0,-27.67649,22.89276,Northern Cape
20681665,Alister,2722DB_17,0,-27.69562,22.82498,Northern Cape
20681666,Swarthaak,2722DB_16,0,-27.65564,22.77988,Northern Cape
20682017,De Brug,2923CA_11,0,-29.61515,23.03386,Northern Cape
20682018,Wildebeespan,2923CA_14,0,-29.60692,23.19594,Northern Cape
20682019,Graspan,2923CA_20,0,-29.68318,23.20383,Northern Cape
20682020,Diepfontein 2,2923CA_18,0,-29.66808,23.10923,Northern Cape
20682021,Rooidam,2923CA_23,0,-29.70008,23.14552,Northern Cape
20682022,Diepfontein 1,2923CA_17,0,-29.65967,23.09405,Northern Cape
20682023,Huurkop,2923CA_17,0,-29.6789,23.06236,Northern Cape
20682024,Drift,2923CA_17,0,-29.66547,23.07869,Northern Cape
20682025,Ratelpan,2923CA_16,0,-29.65229,23.01857,Northern Cape
20682026,Johnsonspan,2923CA_23,0,-29.73534,23.1258,Northern Cape
20682027,Blouputs,2923CA_25,0,-29.70917,23.21562,Northern Cape
20682028,Driehoekspan,2923CA_25,0,-29.74791,23.22565,Northern Cape
20682029,Klein Vroupan,2923CB_1,0,-29.51533,23.29028,Northern Cape
20682030,Vroupan,2923CB_1,0,-29.53797,23.25116,Northern Cape
20682031,Deelfontein,2923CB_3,0,-29.50761,23.364,Northern Cape
20682032,Soutpansfontein,2923CB_3,0,-29.50114,23.36227,Northern Cape
20682033,Kanspan,2923CB_4,0,-29.53058,23.41289,Northern Cape
20682034,Grasvlak,2923CB_5,0,-29.53955,23.49589,Northern Cape
20682035,Duitseput,2923CB_9,0,-29.57417,23.43805,Northern Cape
20682036,Nooitgedacht,2923CB_8,0,-29.59128,23.39612,Northern Cape
20682037,Kookpan,2923CB_12,0,-29.61524,23.30464,Northern Cape
20682038,Saaidam,2923CB_11,0,-29.61393,23.27139,Northern Cape
20682039,Klippiesvlakte,2923CB_16,0,-29.65394,23.2732,Northern Cape
20682040,Springbokpan ll,2923CB_17,0,-29.65087,23.33385,Northern Cape
20682041,Springbokpan,2923CB_17,0,-29.65215,23.32085,Northern Cape
20682767,Magobi,2723CC_2,0,-27.77416,23.09488,Northern Cape
20682768,Demaneng,2723CC_7,0,-27.83717,23.07007,Northern Cape
20682770,Mashwening,2723CC_12,0,-27.8657,23.05762,Northern Cape
20682771,Mashwening,2723CC_17,0,-27.90132,23.06145,Northern Cape
20682772,Bakenskop,2723CC_17,0,-27.91833,23.0827,Northern Cape
20682773,Macarthy,2723CC_16,0,-27.93901,23.04023,Northern Cape
20682774,Boskop,2723CC_16,0,-27.94748,23.03314,Northern Cape
20682775,Jenkins,2723CC_16,0,-27.93986,23.00217,Northern Cape
20682777,Cillston,2723CC_21,0,-27.97196,23.01304,Northern Cape
20682778,Morocco,2723CC_22,0,-27.97686,23.06577,Northern Cape
20682779,Morocco,2723CC_22,0,-27.99707,23.05362,Northern Cape
20682780,Ebenhaezer,2723CC_22,0,-27.962,23.08937,Northern Cape
20682784,Doornpoort,2723CD_3,0,-27.77971,23.36217,Northern Cape
20682786,Newcastle,2723CD_4,0,-27.76678,23.40019,Northern Cape
20682787,Uitbyl,2723CD_10,0,-27.84077,23.47409,Northern Cape
20682788,Bretby,2723CD_10,0,-27.84825,23.48759,Northern Cape
20682789,Broms Grove,2723CD_9,0,-27.83909,23.40684,Northern Cape
20682790,Klein Alcester,2723CD_8,0,-27.80749,23.39503,Northern Cape
20682791,Gasienas Rust,2723CD_8,0,-27.8404,23.39594,Northern Cape
20683168,Vlakfontein,2724CA_16,0,-27.67477,24.04321,Northern Cape
20683169,Annex Rietfontein,2724CA_21,0,-27.71152,24.00581,Northern Cape
20683170,Restant,2724CA_22,0,-27.73844,24.05257,Northern Cape
20683171,Endwyk,2724CA_21,0,-27.73983,24.02256,Northern Cape
20683172,Annex Doornfontein,2724CA_22,0,-27.72903,24.09213,Northern Cape
20683175,Palmietfontein,2724CA_25,0,-27.72281,24.21543,Northern Cape
20683567,Hartbeespan,2823CB_24,0,-28.71668,23.40702,Northern Cape
20683568,Rena,2823CB_24,0,-28.74341,23.41086,Northern Cape
20683569,Sonop,2823CB_24,0,-28.73566,23.43813,Northern Cape
20683570,Sterkfontein,2823CC_1,0,-28.77697,23.00926,Northern Cape
20683571,Goras,2823CC_1,0,-28.78063,23.01511,Northern Cape
20683572,Niet-te-na,2823CC_2,0,-28.79732,23.07454,Northern Cape
20683573,Moosfontein,2823CC_3,0,-28.77865,23.1471,Northern Cape
20683574,Dandyslaagte,2823CC_4,0,-28.75929,23.15373,Northern Cape
20683575,La Provence,2823CC_5,0,-28.76608,23.2451,Northern Cape
20683576,Olievenpan,2823CC_5,0,-28.78308,23.22728,Northern Cape
20683577,Pannetjie,2823CC_9,0,-28.84742,23.19589,Northern Cape
20683578,Sonskyn,2823CC_9,0,-28.84204,23.17034,Northern Cape
20683579,Taaibosfontein,2823CC_8,0,-28.83564,23.11935,Northern Cape
20683580,Smitsdam,2823CC_7,0,-28.83372,23.07519,Northern Cape
20683581,Stofdam,2823CC_7,0,-28.82068,23.07824,Northern Cape
20683582,Membysvlakte,2823CC_12,0,-28.88328,23.05777,Northern Cape
20683583,Middelplaas,2823CC_13,0,-28.89025,23.12225,Northern Cape
20683584,Onderplaas,2823CC_18,0,-28.9057,23.11289,Northern Cape
20683585,Doradale,2823CC_13,0,-28.89666,23.12561,Northern Cape
20683586,Nouhoek,2823CC_20,0,-28.91023,23.239,Northern Cape
20683587,Nouhoek,2823CC_20,0,-28.91906,23.23877,Northern Cape
20683588,Grootdoom,2823CC_25,0,-28.97002,23.2064,Northern Cape
20683589,Grootdoom,2823CC_25,0,-28.95884,23.2282,Northern Cape
20683590,Grootdoom,2823CC_25,0,-28.95446,23.2365,Northern Cape
20683591,Annex Banksfontein,2823CC_25,0,-28.99821,23.22982,Northern Cape
20683967,Nuwefontein,3120DC_25,0,-31.97004,20.70577,Northern Cape
20683968,Knoffelfontein,2823DD_1,0,-28.77261,23.77542,Northern Cape
20683969,Sandheuwel,3120DD_1,0,-31.76815,20.79701,Northern Cape
20683970,Vlieëkraal,3120DD_1,0,-31.77354,20.7975,Northern Cape
20683971,Banksfontein,2823DD_1,0,-28.79843,23.785,Northern Cape
20683972,Tweefontein,2823DD_2,0,-28.79267,23.80512,Northern Cape
20683973,Bruinskop,3120DD_3,0,-31.7759,20.88244,Northern Cape
20683974,Vaalplaas,2823DD_2,0,-28.75494,23.83622,Northern Cape
20683975,Uitkyk,2823DD_2,0,-28.75963,23.83577,Northern Cape
20683976,Gideonsfontein,3120DD_4,0,-31.79684,20.94483,Northern Cape
20683977,Platterkraal,3120DD_10,0,-31.83945,20.95297,Northern Cape
20683978,Mintern,2823DD_7,0,-28.84633,23.81262,Northern Cape
20683979,Urpen,2823DD_7,0,-28.83307,23.80689,Northern Cape
20683980,Belgravia,3120DD_8,0,-31.81903,20.87394,Northern Cape
20683981,Rawstorne,2823DD_11,0,-28.87795,23.76144,Northern Cape
20683982,Ottergat,3120DD_12,0,-31.85216,20.81096,Northern Cape
20683983,Plattekraal,3120DD_14,0,-31.85988,20.94956,Northern Cape
20683984,Fabersput,2823DD_13,0,-28.89828,23.86092,Northern Cape
20683985,Ou Plattekraal,3120DD_15,0,-31.87385,20.97877,Northern Cape
20683986,Helmien,2823DD_18,0,-28.90372,23.88196,Northern Cape
20683987,Ou Plattekraal,3120DD_15,0,-31.86873,20.98465,Northern Cape
20683988,Geduld,2823DD_13,0,-28.86348,23.87331,Northern Cape
20683989,Varswater,3120DD_19,0,-31.9219,20.92382,Northern Cape
20683990,Helderwater,3120DD_17,0,-31.9116,20.84416,Northern Cape
20683991,Leeufontein,3120DD_17,0,-31.94296,20.84156,Northern Cape
20684367,Dasfontein,3121DD_18,0,-31.93576,21.89995,Northern Cape
20684368,Damsfontein,3121DD_18,0,-31.94142,21.85584,Northern Cape
20684369,Vrede,3121DD_17,0,-31.904,21.84935,Northern Cape
20684370,Koekraal,3121DD_16,0,-31.90796,21.77996,Northern Cape
20684371,Hartebeesfontein,3121DD_21,0,-31.97263,21.78925,Northern Cape
20684372,Hartebeesfontein,3121DD_22,0,-31.96683,21.80796,Northern Cape
20684373,Burgershoop,3121DD_21,0,-31.9908,21.79307,Northern Cape
20684374,Klein Waterval,3121DD_24,0,-31.97427,21.93663,Northern Cape
20684375,Biesieputs,3121DD_25,0,-31.99613,21.97637,Northern Cape
20684376,Rondefontein,3122AA_1,0,-31.00776,22.03706,Northern Cape
20684377,Rondekraal,3122AA_10,0,-31.0822,22.2419,Northern Cape
20684378,Sandkop,3122AA_9,0,-31.06112,22.18036,Northern Cape
20684379,Elandshoorn,3122AA_9,0,-31.05621,22.1505,Northern Cape
20684380,Vryleegte,3122AA_7,0,-31.05833,22.09448,Northern Cape
20684381,Celeryfontein,3122AA_6,0,-31.07063,22.01743,Northern Cape
20684382,Sneeukrans,3122AA_11,0,-31.11696,22.04517,Northern Cape
20684384,Rocklands,3122AA_12,0,-31.13907,22.05547,Northern Cape
20684385,Klipbank,3122AA_13,0,-31.1275,22.13064,Northern Cape
20684386,Blouputs,3122AA_15,0,-31.11854,22.2353,Northern Cape
20684387,Kalkfontein,3122AA_19,0,-31.15809,22.19175,Northern Cape
20684388,Biesiespoort,3122AA_17,0,-31.18704,22.08945,Northern Cape
20684390,Driekoppen,3122AA_16,0,-31.15918,22.00605,Northern Cape
20684391,Vlokswerwe,3122AA_24,0,-31.22229,22.15595,Northern Cape
20681362,Brulpan,2922AC_7,0,-29.33509,22.05899,Northern Cape
20681363,Brulpoort,2922AC_11,0,-29.3713,22.04762,Northern Cape
20681364,Brakboschpoort,2922AC_11,0,-29.39432,22.009,Northern Cape
20681365,Draghoender,2922AC_13,0,-29.3664,22.13166,Northern Cape
20681366,Rooidam,2922AC_22,0,-29.47364,22.06912,Northern Cape
20681367,Irene,2922AC_24,0,-29.45352,22.15451,Northern Cape
