gid,entity_nam,reference1,gmrotation,lat,lng,
20655784,Slagboom                                                                                                                                              ,2529AA_4            ,0,-25.03908,29.18174,
20655785,Wikkeldraai                                                                                                                                           ,2529AA_4            ,0,-25.04484,29.18385,
20655786,Aandbus                                                                                                                                               ,2529AA_4            ,0,-25.01552,29.19136,
20655787,Gruisbank                                                                                                                                             ,2529AA_4            ,0,-25.00484,29.1963,
20655789,Citrus Farm                                                                                                                                           ,2529AA_5            ,0,-25.03934,29.20102,
20655791,Grysbank                                                                                                                                              ,2529AA_5            ,0,-25.03351,29.21473,
20655792,Kleinklipput                                                                                                                                          ,2529AA_5            ,0,-25.0235,29.24595,
20655793,Siësta                                                                                                                                                ,2529AA_5            ,0,-25.02286,29.24694,
20655794,Elandslaagte                                                                                                                                          ,2529AA_5            ,0,-25.04462,29.23727,
20655795,Klaar Gesukkel                                                                                                                                        ,2529AA_5            ,0,-25.03901,29.24943,
20655796,Kleinklipput                                                                                                                                          ,2529AA_10           ,0,-25.0568,29.24816,
20655798,Kleinklipput                                                                                                                                          ,2529AA_10           ,0,-25.07641,29.24924,
20655799,Avant                                                                                                                                                 ,2529AA_9            ,0,-25.0647,29.19572,
20655800,Gruisbank                                                                                                                                             ,2529AA_10           ,0,-25.07713,29.20207,
20655801,Gruisbank                                                                                                                                             ,2529AA_9            ,0,-25.08157,29.19081,
20655802,Vlaklaagte                                                                                                                                            ,2529AA_9            ,0,-25.06685,29.17769,
20655803,Freudenhoff                                                                                                                                           ,2529AA_14           ,0,-25.10105,29.15954,
20655804,Strydmag                                                                                                                                              ,2529AA_9            ,0,-25.08313,29.15323,
20655805,Voorspoed                                                                                                                                             ,2529AA_8            ,0,-25.07101,29.13771,
20655806,Oliviersrus                                                                                                                                           ,2529AA_8            ,0,-25.07462,29.13972,
20655807,Nimmerledig                                                                                                                                           ,2529AA_8            ,0,-25.08284,29.13563,
20655808,Toitskraal                                                                                                                                            ,2529AA_13           ,0,-25.10508,29.14941,
20655809,Bei Jim                                                                                                                                               ,2529AA_13           ,0,-25.10991,29.14389,
20655810,Toitskraal                                                                                                                                            ,2529AA_8            ,0,-25.08369,29.11584,
20655811,Waldi                                                                                                                                                 ,2529AA_8            ,0,-25.07854,29.11338,
20655812,Elands View                                                                                                                                           ,2529AA_8            ,0,-25.07854,29.10026,
20655813,Bonpeake                                                                                                                                              ,2529AA_13           ,0,-25.10261,29.11831,
20655814,Bloempoort                                                                                                                                            ,2529AA_20           ,0,-25.19862,29.21921,
20655815,Bloempoort                                                                                                                                            ,2529AA_25           ,0,-25.21102,29.21797,
20655816,Bloempoort                                                                                                                                            ,2529AA_25           ,0,-25.21449,29.20794,
20655817,Bloempoort                                                                                                                                            ,2529AA_25           ,0,-25.23318,29.21119,
20655818,Goedgenoeg                                                                                                                                            ,2529AA_25           ,0,-25.22436,29.20618,
20655819,Karoi Farm                                                                                                                                            ,2529AA_25           ,0,-25.21323,29.24521,
20655820,Eljoënal                                                                                                                                              ,2529AA_25           ,0,-25.21489,29.23926,
20655853,Kleinklipput                                                                                                                                          ,2529AB_1            ,0,-25.02132,29.27177,
20655854,Kleinklipput                                                                                                                                          ,2529AB_1            ,0,-25.03194,29.26445,
20655855,Kleinklipput                                                                                                                                          ,2529AB_1            ,0,-25.0459,29.26282,
20655856,Wolwekraal                                                                                                                                            ,2529AB_2            ,0,-25.01322,29.30346,
20655857,Wolwekraal                                                                                                                                            ,2529AB_1            ,0,-25.02726,29.29901,
20655858,Wowekraal                                                                                                                                             ,2529AB_2            ,0,-25.03914,29.31697,
20655859,Wolwekraal                                                                                                                                            ,2529AB_2            ,0,-25.0065,29.31248,
20647991,Oxton                                                                                                                                                 ,2228CB_8            ,0,-22.5768,28.37534,
20647312,Bottleput                                                                                                                                             ,2329BC_1            ,0,-23.26772,29.54683,
20647356,Rolust                                                                                                                                                ,2329BC_14           ,0,-23.36825,29.65624,
20647421,Die Anker                                                                                                                                             ,2329CD_9            ,0,-23.84906,29.42502,
20647451,Tweefontein                                                                                                                                           ,2329CD_15           ,0,-23.86307,29.48537,
20647513,Omnie                                                                                                                                                 ,2329CD_18           ,0,-23.92078,29.37257,
20647842,Meanderthal                                                                                                                                           ,2329AD_21           ,0,-23.4513,29.25079,
20647569,Kleinfontein                                                                                                                                          ,2329DB_16           ,0,-23.6657,29.79109,
20647706,Mooiwater                                                                                                                                             ,2330AC_24           ,0,-23.47069,30.17878,
20647971,Jakkalsfontein                                                                                                                                        ,2228CB_21           ,0,-22.7197,28.27948,
20647229,Leliefontein                                                                                                                                          ,2329DD_24           ,0,-23.9586,29.911,
20647144,Broederstroom                                                                                                                                         ,2329DD_5            ,0,-23.79998,29.98066,
20647172,Verbrandehoek                                                                                                                                         ,2329DD_13           ,0,-23.88393,29.89904,
20647391,Kareebos                                                                                                                                              ,2329CD_5            ,0,-23.75714,29.48214,
20646738,Murrayfield                                                                                                                                           ,2330CC_5            ,0,-23.79202,30.22573,
20647056,Soekmekaar                                                                                                                                            ,2329BD_24           ,0,-23.49915,29.93535,
20646593,Spitsrand                                                                                                                                             ,2330CA_14           ,0,-23.63524,30.17427,
20646621,Roma                                                                                                                                                  ,2330CA_22           ,0,-23.74743,30.06065,
20655761,Grysbank                                                                                                                                              ,2529AB_1            ,0,-25.01078,29.25731,
20646710,Watfern                                                                                                                                               ,2330CC_3            ,0,-23.79949,30.13773,
20646711,Piedmont                                                                                                                                              ,2330CC_3            ,0,-23.79412,30.14336,
20646712,Avondshoek                                                                                                                                            ,2330CC_3            ,0,-23.78136,30.13678,
20646713,Werne Estate                                                                                                                                          ,2330CC_4            ,0,-23.75775,30.16764,
20646714,Groenkloof                                                                                                                                            ,2330CC_4            ,0,-23.7645,30.17299,
20646715,Von Manen Estate                                                                                                                                      ,2330CC_4            ,0,-23.77119,30.1854,
20646716,Addington                                                                                                                                             ,2330CC_4            ,0,-23.78178,30.18666,
20646717,Ga-Mapiti                                                                                                                                             ,2330CC_4            ,0,-23.78565,30.19551,
20646718,Broederstroomdrift                                                                                                                                    ,2330CC_5            ,0,-23.79076,30.20051,
20646719,Doornhoek                                                                                                                                             ,2330CC_4            ,0,-23.79759,30.1882,
20646720,Doornhoek                                                                                                                                             ,2330CC_4            ,0,-23.78804,30.17993,
20646721,Doornhoek                                                                                                                                             ,2330CC_4            ,0,-23.79795,30.17393,
20646722,Greystones                                                                                                                                            ,2330CC_5            ,0,-23.75221,30.23036,
20646723,Rus n Bietjie                                                                                                                                         ,2330CC_5            ,0,-23.75482,30.23868,
20646724,Klein Eden                                                                                                                                            ,2330CC_5            ,0,-23.75774,30.23981,
20646725,Excelsior                                                                                                                                             ,2330CC_5            ,0,-23.75866,30.23392,
20646726,Booysenswaag                                                                                                                                          ,2330CC_5            ,0,-23.76137,30.23575,
20646727,Mieliekloof                                                                                                                                           ,2330CC_5            ,0,-23.76681,30.21788,
20646728,Mieliekloof                                                                                                                                           ,2330CC_5            ,0,-23.77119,30.22875,
20646729,Aunga                                                                                                                                                 ,2330CC_5            ,0,-23.77333,30.23126,
20646730,Broederstroomdrift                                                                                                                                    ,2330CC_5            ,0,-23.77639,30.239,
20646731,Dawn Acre                                                                                                                                             ,2330CC_5            ,0,-23.77828,30.23585,
20646732,Lemoenfontein                                                                                                                                         ,2330CC_5            ,0,-23.78017,30.23335,
20646733,Kasadaga                                                                                                                                              ,2330CC_5            ,0,-23.77624,30.21581,
20646734,Broederstroomdrift                                                                                                                                    ,2330CC_5            ,0,-23.78316,30.21095,
20646735,Broederstroomdrift                                                                                                                                    ,2330CC_5            ,0,-23.79052,30.22691,
20646736,Goedehoop                                                                                                                                             ,2330CC_5            ,0,-23.78477,30.23112,
20646737,Von Manen Estate                                                                                                                                      ,2330CC_5            ,0,-23.77399,30.21137,
20646909,Stokiesdraai                                                                                                                                          ,2330CC_16           ,0,-23.90764,30.02832,
20646910,Ivor Mount                                                                                                                                            ,2330CC_16           ,0,-23.91551,30.01089,
20646911,Glenogle                                                                                                                                              ,2330CC_16           ,0,-23.90939,30.00355,
20646912,The Heugh                                                                                                                                             ,2330CC_16           ,0,-23.91109,30.00284,
20646913,Silwer Mist                                                                                                                                           ,2330CC_16           ,0,-23.923,30.01034,
20646914,Majuba                                                                                                                                                ,2330CC_16           ,0,-23.91347,30.01965,
20646915,Penybryn                                                                                                                                              ,2330CC_16           ,0,-23.91632,30.02009,
20646916,Hardlines                                                                                                                                             ,2330CC_16           ,0,-23.91246,30.02502,
20646917,Isleham Farm                                                                                                                                          ,2330CC_16           ,0,-23.93186,30.00066,
20646918,Bergendaal                                                                                                                                            ,2330CC_17           ,0,-23.91176,30.09538,
20646919,Stylkop                                                                                                                                               ,2330CC_16           ,0,-23.94462,30.03118,
20646920,Litswalo                                                                                                                                              ,2330CC_23           ,0,-23.97203,30.12902,
20646921,Monavein                                                                                                                                              ,2330CC_23           ,0,-23.96213,30.13114,
20646922,Kenbrook                                                                                                                                              ,2330CC_23           ,0,-23.98182,30.1351,
20646923,Craig Head                                                                                                                                            ,2330CC_24           ,0,-23.98201,30.16259,
20646924,Litswalo                                                                                                                                              ,2330CC_24           ,0,-23.9718,30.15279,
20646925,Monavein                                                                                                                                              ,2330CC_24           ,0,-23.96446,30.16148,
20646926,Tubb Hill                                                                                                                                             ,2330CC_24           ,0,-23.96674,30.16754,
20646927,Lindela                                                                                                                                               ,2330CC_24           ,0,-23.96433,30.19543,
20646928,Hobson Choice                                                                                                                                         ,2330CC_24           ,0,-23.97053,30.18182,
20646929,Alamayia                                                                                                                                              ,2330CC_25           ,0,-23.95024,30.20094,
20646930,Constantia                                                                                                                                            ,2330DA_14           ,0,-23.6467,30.65161,
20646931,Constantia                                                                                                                                            ,2330DA_14           ,0,-23.64503,30.66315,
20646932,Constantia                                                                                                                                            ,2330DA_14           ,0,-23.6438,30.67923,
20646933,Constantia                                                                                                                                            ,2330DA_14           ,0,-23.64058,30.69455,
20646934,Constantia                                                                                                                                            ,2330DA_15           ,0,-23.64568,30.70685,
20646935,Constantia                                                                                                                                            ,2330DA_14           ,0,-23.63892,30.67746,
20646936,Rapids Estate                                                                                                                                         ,2330DA_15           ,0,-23.64677,30.72562,
20646937,Maralize                                                                                                                                              ,2330DA_20           ,0,-23.6666,30.74166,
20646739,Broederstroomdrift                                                                                                                                    ,2330CC_5            ,0,-23.79377,30.21271,
20646740,Broederstroomdrift                                                                                                                                    ,2330CC_10           ,0,-23.80072,30.22697,
20646741,Valhalla                                                                                                                                              ,2330CC_10           ,0,-23.80051,30.2337,
20646742,Broederstroomdrift                                                                                                                                    ,2330CC_10           ,0,-23.80687,30.23572,
20646743,Lentegeur                                                                                                                                             ,2330CC_10           ,0,-23.81383,30.24383,
20646744,Broederstroomdrift                                                                                                                                    ,2330CC_10           ,0,-23.81904,30.23343,
20646745,Lushof                                                                                                                                                ,2330CC_5            ,0,-23.79446,30.20525,
20646746,Lushof                                                                                                                                                ,2330CC_10           ,0,-23.80873,30.20485,
20646747,Oceana                                                                                                                                                ,2330CC_10           ,0,-23.8137,30.20786,
20646748,Benhof                                                                                                                                                ,2330CC_10           ,0,-23.81481,30.21563,
20646749,Ons Genot                                                                                                                                             ,2330CC_10           ,0,-23.80448,30.22316,
20646750,Kontiki                                                                                                                                               ,2330CC_10           ,0,-23.82471,30.22842,
20646751,Fleurbaai                                                                                                                                             ,2330CC_10           ,0,-23.82321,30.24128,
20646752,Bonnie Brae                                                                                                                                           ,2330CC_10           ,0,-23.82823,30.22948,
20646753,Fleurbaai                                                                                                                                             ,2330CC_10           ,0,-23.83027,30.2242,
20646754,Ledzu Estate                                                                                                                                          ,2330CC_10           ,0,-23.84464,30.22143,
20646755,Bergen                                                                                                                                                ,2330CC_10           ,0,-23.83237,30.22009,
20646756,Yamorna                                                                                                                                               ,2330CC_10           ,0,-23.82608,30.20978,
20646757,Yamorna                                                                                                                                               ,2330CC_10           ,0,-23.84077,30.20019,
20646758,Doornhoek                                                                                                                                             ,2330CC_9            ,0,-23.80439,30.18241,
20646759,Lushof                                                                                                                                                ,2330CC_9            ,0,-23.80648,30.18923,
20646760,Black Sam                                                                                                                                             ,2330CC_9            ,0,-23.80916,30.19535,
20646761,Lushof                                                                                                                                                ,2330CC_9            ,0,-23.82295,30.18763,
20646762,Lushof                                                                                                                                                ,2330CC_9            ,0,-23.8312,30.18596,
20646763,Yamorna                                                                                                                                               ,2330CC_9            ,0,-23.83231,30.19264,
20646764,Hamawasha                                                                                                                                             ,2330CC_9            ,0,-23.83414,30.18043,
20646765,Pompagalana                                                                                                                                           ,2330CC_9            ,0,-23.84058,30.17277,
20646766,Hillside                                                                                                                                              ,2330CC_9            ,0,-23.82362,30.1674,
20646767,Doornhoek                                                                                                                                             ,2330CC_9            ,0,-23.8089,30.1659,
20646938,Prieska                                                                                                                                               ,2330DA_20           ,0,-23.66996,30.74396,
20646939,Reshawele                                                                                                                                             ,2330DA_20           ,0,-23.68498,30.74751,
20646940,Maralize                                                                                                                                              ,2330DA_20           ,0,-23.68726,30.71333,
20646941,Eiland                                                                                                                                                ,2330DA_19           ,0,-23.65513,30.6743,
20646942,Nooidelicht                                                                                                                                           ,2330DA_18           ,0,-23.6767,30.6358,
20646943,Nooidelicht                                                                                                                                           ,2330DA_18           ,0,-23.67156,30.62661,
20646944,Constantia                                                                                                                                            ,2330DA_18           ,0,-23.67316,30.6156,
20646945,Constantia                                                                                                                                            ,2330DA_18           ,0,-23.66758,30.61776,
20646946,Constantia                                                                                                                                            ,2330DA_18           ,0,-23.65429,30.61959,
20646947,Letaba Drift                                                                                                                                          ,2330DA_18           ,0,-23.67933,30.60272,
20646948,Miami                                                                                                                                                 ,2330DA_18           ,0,-23.69564,30.61605,
20646949,Mabele                                                                                                                                                ,2330DA_18           ,0,-23.68599,30.6152,
20646950,Karina Estate                                                                                                                                         ,2330DA_18           ,0,-23.68161,30.61993,
20646951,Letaba Drift                                                                                                                                          ,2330DA_17           ,0,-23.69265,30.58628,
20646952,Mamasape                                                                                                                                              ,2330DA_17           ,0,-23.69642,30.59418,
20646953,Mamotzapi                                                                                                                                             ,2330DA_17           ,0,-23.69159,30.59968,
20646954,Sukkel Sukkel                                                                                                                                         ,2330DA_18           ,0,-23.68915,30.61101,
20646955,Miami                                                                                                                                                 ,2330DA_23           ,0,-23.70117,30.61508,
20646956,Gunyula                                                                                                                                               ,2330DA_16           ,0,-23.69222,30.54378,
20646957,Gunyula                                                                                                                                               ,2330DA_21           ,0,-23.7047,30.54448,
20646958,Jasi                                                                                                                                                  ,2330DA_21           ,0,-23.74836,30.5381,
20646959,Jasi                                                                                                                                                  ,2330DA_21           ,0,-23.73843,30.53873,
20646960,Deeside                                                                                                                                               ,2330DA_21           ,0,-23.74603,30.52778,
20646961,Deeside                                                                                                                                               ,2330DA_21           ,0,-23.7404,30.52604,
20646962,Deeside                                                                                                                                               ,2330DA_21           ,0,-23.73331,30.52007,
20646963,Deeside                                                                                                                                               ,2330DA_21           ,0,-23.74785,30.5069,
20646964,Deeside                                                                                                                                               ,2330DA_21           ,0,-23.74339,30.51482,
20646965,Woodside                                                                                                                                              ,2330DA_21           ,0,-23.72374,30.51195,
20646966,Jasi                                                                                                                                                  ,2330DA_21           ,0,-23.72366,30.52172,
20646768,Oriana                                                                                                                                                ,2330CC_9            ,0,-23.80301,30.16338,
20646769,Pusela                                                                                                                                                ,2330CC_9            ,0,-23.80905,30.1532,
20646770,Manorvlei                                                                                                                                             ,2330CC_9            ,0,-23.8171,30.17344,
20646771,Die Vlei                                                                                                                                              ,2330CC_4            ,0,-23.79974,30.17676,
20646772,Hamasita                                                                                                                                              ,2330CC_8            ,0,-23.80333,30.12826,
20646773,Fowey Farm                                                                                                                                            ,2330CC_8            ,0,-23.81085,30.11982,
20646774,Pusela                                                                                                                                                ,2330CC_8            ,0,-23.82633,30.13732,
20646775,Pusela                                                                                                                                                ,2330CC_8            ,0,-23.83106,30.13814,
20646776,Pusela                                                                                                                                                ,2330CC_8            ,0,-23.83722,30.12647,
20646777,Ons Geluk                                                                                                                                             ,2330CC_8            ,0,-23.84339,30.12773,
20646778,Tresco                                                                                                                                                ,2330CC_8            ,0,-23.83424,30.13915,
20646779,Pusela                                                                                                                                                ,2330CC_9            ,0,-23.84563,30.15006,
20646780,Pusela                                                                                                                                                ,2330CC_8            ,0,-23.84616,30.12751,
20646781,Evenrond                                                                                                                                              ,2330CC_8            ,0,-23.84537,30.10456,
20646782,Jagersfontein                                                                                                                                         ,2330CC_8            ,0,-23.83974,30.11497,
20646783,Jagersfontein                                                                                                                                         ,2330CC_8            ,0,-23.82903,30.11528,
20646784,Kanada                                                                                                                                                ,2330CC_8            ,0,-23.8396,30.11023,
20646785,Westfalia                                                                                                                                             ,2330CC_8            ,0,-23.82718,30.10408,
20646786,Kenley                                                                                                                                                ,2330CC_8            ,0,-23.80379,30.10109,
20646787,De Hoek                                                                                                                                               ,2330CC_7            ,0,-23.82569,30.05209,
20646788,Rosseaux                                                                                                                                              ,2330CC_7            ,0,-23.83623,30.07637,
20646967,Die Rondawel                                                                                                                                          ,2330DA_22           ,0,-23.71047,30.57572,
20647000,Maranda                                                                                                                                               ,2330DC_21           ,0,-23.98279,30.51747,
20647001,Leydsdrpplaas                                                                                                                                         ,2330DC_22           ,0,-23.95994,30.56855,
20647002,Songerwater                                                                                                                                           ,2330DC_22           ,0,-23.97101,30.5924,
20647003,Rouwput                                                                                                                                               ,2329BD_1            ,0,-23.29357,29.78198,
20647004,Wegkruip                                                                                                                                              ,2329BD_1            ,0,-23.27609,29.79654,
20647005,Maymist                                                                                                                                               ,2329BD_1            ,0,-23.27937,29.77499,
20647006,Silverbank                                                                                                                                            ,2329BD_1            ,0,-23.27138,29.78477,
20647007,Wegkruip                                                                                                                                              ,2329BD_2            ,0,-23.26665,29.83035,
20647008,Beschuitkuil                                                                                                                                          ,2329BD_2            ,0,-23.2921,29.83413,
20647009,Nat Kruit                                                                                                                                             ,2329BD_3            ,0,-23.27033,29.85149,
20647010,Ryburn                                                                                                                                                ,2329BD_3            ,0,-23.27572,29.86524,
20647011,Driekoppies                                                                                                                                           ,2329BD_3            ,0,-23.28566,29.85906,
20647012,Baviaanskloof                                                                                                                                         ,2329BD_4            ,0,-23.29119,29.90373,
20647013,Ramazybok                                                                                                                                             ,2329BD_4            ,0,-23.29287,29.91094,
20647014,Vlakkloof                                                                                                                                             ,2329BD_8            ,0,-23.3421,29.86067,
20647015,Kameelkuil                                                                                                                                            ,2329BD_7            ,0,-23.31271,29.82884,
20647016,Jays Ranch                                                                                                                                            ,2329BD_7            ,0,-23.30208,29.81314,
20647017,Kyalame                                                                                                                                               ,2329BD_7            ,0,-23.30487,29.81364,
20647018,Jacobskloof                                                                                                                                           ,2329BD_7            ,0,-23.34259,29.82792,
20647019,Langgedacht                                                                                                                                           ,2329BD_7            ,0,-23.34149,29.80716,
20647020,Vryheid                                                                                                                                               ,2329BD_7            ,0,-23.33994,29.80148,
20647021,Vlegkraal                                                                                                                                             ,2329BD_6            ,0,-23.34219,29.76109,
20647022,Leeuwdoorns                                                                                                                                           ,2329BD_11           ,0,-23.39234,29.76753,
20647023,Joppa                                                                                                                                                 ,2329BD_11           ,0,-23.36934,29.79292,
20647024,Syfergat                                                                                                                                              ,2329BD_12           ,0,-23.36302,29.80354,
