gid,entity_nam,reference1,gmrotation,lat,lng,
20644804,Paardekraal,2925DA_8,0,-29.55089,25.61427,
20645115,Rosebank,2926AA_3,0,-29.02825,26.10144,
20645116,Valencia,2926AA_2,0,-29.02531,26.09984,
20645117,Maraisrus,2926AA_2,0,-29.02355,26.08397,
20645118,Sonop,2926AA_2,0,-29.02207,26.08023,
20645119,Abeid Adelt Werk,2926AA_2,0,-29.02317,26.08002,
20645120,Alma Mater,2926AA_2,0,-29.02175,26.09105,
20645121,Alfheim,2926AA_2,0,-29.01679,26.08977,
20645122,Mooivlakte,2926AA_2,0,-29.0128,26.09334,
20645123,Elim,2926AA_2,0,-29.00835,26.09036,
20645124,Mooihoek,2926AA_2,0,-29.00679,26.08684,
20645125,Uitzicht,2926AA_2,0,-29.00157,26.09057,
20645126,Sannieshoop,2926AA_2,0,-29.0046,26.08552,
20645127,Lone Tree,2926AA_2,0,-29.00521,26.08173,
20645128,Danielsdeel,2926AA_2,0,-29.00532,26.07772,
20645129,Ursula,2926AA_2,0,-29.01337,26.06954,
20645130,Tevrede,2926AA_2,0,-29.01933,26.06296,
20645131,Middagskof,2926AA_2,0,-29.01539,26.06076,
20645132,Marianna,2926AA_2,0,-29.02356,26.05343,
20645133,Marianna,2926AA_2,0,-29.0231,26.06265,
20645134,Flora,2926AA_2,0,-29.00987,26.05831,
20645135,Gedenk,2926AA_2,0,-29.01875,26.05106,
20645136,Lesie,2926AA_2,0,-29.01426,26.07846,
20645137,Silwer Eike,2926AA_3,0,-29.0027,26.10944,
20645138,Cornelia,2926AA_3,0,-29.00543,26.11887,
20645139,Schuinshoek,2926AA_3,0,-29.00939,26.10402,
20645741,Olivewoodpark,2926DD_24,0,-29.97798,26.90548,
20645742,Gelukwaarts,2926DD_24,0,-29.99628,26.92027,
20645743,Paulskraal,2926DD_24,0,-29.99895,26.90872,
20645744,Alpha,2926DD_25,0,-29.96694,26.95595,
20645745,Sunnyside,2828BA_25,0,-28.22864,28.70589,
20645746,Erfdeel,2926DD_25,0,-29.99462,26.95486,
20645749,Caledonia,2926DD_13,0,-29.86428,26.88828,
20645750,Weerklank,2926DD_11,0,-29.85624,26.76021,
20645751,Prospenty,2828BA_8,0,-28.06881,28.63373,
20645752,Echodale,2926DD_11,0,-29.86105,26.75616,
20645753,Toekoms,2926DD_11,0,-29.86566,26.78028,
20645754,Koppiesfontein,2926DD_11,0,-29.88,26.79458,
20645755,Oranje,2926DD_11,0,-29.89851,26.77068,
20645756,Mayvilla,2926DD_11,0,-29.88453,26.75716,
20645757,Koudenberg,2926DD_7,0,-29.84615,26.80855,
20645758,Paardekraal,2926DD_7,0,-29.84022,26.80868,
20645759,Nooitgedacht,2828BC_1,0,-28.26696,28.52179,
20645760,Nooitgedacht,2828BC_1,0,-28.26696,28.52179,
20645761,Welkom,2828BC_5,0,-28.26792,28.70028,
20645762,Konstantia,2828BC_10,0,-28.31464,28.72045,
20645763,Good Luck,2828BC_10,0,-28.31366,28.71262,
20645764,La Rochelle,2828BC_14,0,-28.38765,28.69099,
20646054,Loopfontein,3025AA_12,0,-30.11155,25.08025,
20646055,Cadeau,3025AA_14,0,-30.12878,25.16356,
20646056,Savannah,3025AA_14,0,-30.14937,25.17668,
20646057,De Kolke,3025AA_14,0,-30.10038,25.17338,
20646058,Knapsakrivier,3025AA_16,0,-30.15417,25.04431,
20646059,Witfontein,3025AA_17,0,-30.17024,25.08344,
20646060,Grootfontein,3025AA_18,0,-30.16508,25.1351,
20646061,Koonoona,3025AA_20,0,-30.18032,25.20274,
20646062,Boesmansfontein,3025AA_20,0,-30.17387,25.24548,
20646063,Paaiskloof,3025AA_21,0,-30.23789,25.04592,
20646064,Grootkaliesfontein,3025AA_22,0,-30.22388,25.06902,
20646065,Kleinkaliesfontein,3025AA_22,0,-30.22561,25.0831,
20646066,Hartmanshoop,3025AA_23,0,-30.2451,25.13842,
20646067,Rooikop,3025AA_23,0,-30.22859,25.13836,
20646068,Blydschap,3025AA_24,0,-30.20494,25.19844,
20646069,Driefontein,3025AA_25,0,-30.20265,25.24,
20646070,Uitval,3025AB_1,0,-30.01595,25.25276,
20646071,Florence,3025AB_1,0,-30.03032,25.28876,
20646072,Koksfontein,3025AB_3,0,-30.02488,25.39501,
20646073,Patrysfontein,3025AB_4,0,-30.00346,25.40738,
20644500,Stille Rust,2829AC_11,0,-28.3717,29.04457,
20644501,Stille Rust,2829AC_11,0,-28.3584,29.04835,
20644502,Kruisvley,2829AC_12,0,-28.36805,29.0586,
20644503,Eikendal,2829AC_12,0,-28.37782,29.08374,
20644504,Imprefed,2829AC_12,0,-28.35331,29.07637,
20644505,Fraserspruit,2829AC_12,0,-28.35457,29.09705,
20644506,Wattlegrove,2829AC_18,0,-28.40045,29.12341,
20644507,Clifford,2829AC_13,0,-28.37604,29.14006,
20644508,Uardry,2829AC_14,0,-28.36691,29.16145,
20644509,Walton,2829AC_14,0,-28.35624,29.1789,
20644510,Rensburgskop,2829AC_15,0,-28.38945,29.22863,
20644511,Mount Louise,2829AC_15,0,-28.35417,29.23675,
20644512,Balnacraig,2829AC_20,0,-28.44452,29.20941,
20644513,Groenkloof,2829AC_20,0,-28.43442,29.21047,
20644515,Grootvlei,2829AC_20,0,-28.41522,29.23894,
20644518,Perth,2829AC_25,0,-28.45662,29.21269,
20644519,Nesshurst,2829AC_24,0,-28.46135,29.1636,
20644520,Maweni Heights,2829AC_23,0,-28.49136,29.12267,
20644521,Thursby,2829AC_23,0,-28.48832,29.14277,
20644522,Praalhoek,2925BD_9,0,-29.30686,25.93328,
20644523,Boskop,2925BD_9,0,-29.3239,25.93756,
20644524,Boskop,2925BD_9,0,-29.33989,25.94052,
20645140,Mooivlakte,2926AA_3,0,-29.01774,26.10855,
20645141,St Elmo,2926AA_3,0,-29.00949,26.12835,
20645142,Mooivlakte,2926AA_3,0,-29.0222,26.11825,
20645143,Kroonpos A,2926AA_3,0,-29.02421,26.10953,
20645144,Radnor,2926AA_3,0,-29.02922,26.11213,
20645145,Pantydefaid,2926AA_3,0,-29.03467,26.11884,
20645146,Dankbaar,2926AA_3,0,-29.04002,26.11771,
20645147,St Elmo,2926AA_3,0,-29.02515,26.14113,
20645148,St Elmo,2926AA_3,0,-29.03168,26.14365,
20645149,Knocknacree,2926AA_3,0,-29.04933,26.13423,
20645150,Bainsvlei,2926AA_3,0,-29.04975,26.1122,
20645151,Magaleen,2926AA_3,0,-29.04394,26.11448,
20645152,Jansendal,2926AA_8,0,-29.0512,26.12191,
20645153,Josephine,2926AA_4,0,-29.01213,26.15041,
20645154,Eldorado,2926AA_4,0,-29.02852,26.15677,
20645155,Welverdien,2926AA_4,0,-29.01596,26.17179,
20645156,Heeltevrede,2926AA_4,0,-29.01783,26.18257,
20645157,Grootgenoeg,2926AA_4,0,-29.02189,26.18492,
20645158,Silos,2926AA_4,0,-29.02071,26.18585,
20645159,Waveren,2926AA_5,0,-29.01874,26.20145,
20645160,Folies Bergore,2926AA_4,0,-29.02833,26.18377,
20645161,Woodlands,2926AA_4,0,-29.03642,26.19929,
20645162,Oranjesig,2926AA_4,0,-29.04323,26.16977,
20645163,Groenvlei,2926AA_4,0,-29.04121,26.16718,
20645164,Groenvlei,2926AA_9,0,-29.05093,26.1586,
20645398,Broedersgift,2926AB_20,0,-29.19206,26.46006,
20645399,Goodhope,2926AB_20,0,-29.18161,26.47823,
20645400,Silo,2926AB_20,0,-29.18044,26.47704,
20645401,Goedgenoeg,2926AB_20,0,-29.15681,26.48883,
20645402,Mission,2926AB_6,0,-29.06722,26.26062,
20645403,Mieliesptuit,2926AB_19,0,-29.1657,26.42886,
20645404,Meloram,2926AB_19,0,-29.16606,26.41587,
20645405,Klipfontein,2926AB_21,0,-29.2148,26.27179,
20645406,Hawk Ridge,2926AB_21,0,-29.22074,26.28196,
20645407,Kismet,2926AB_21,0,-29.21599,26.29014,
20645408,Siesta,2926AB_22,0,-29.20946,26.30399,
20645409,Houkoers,2926AB_22,0,-29.21203,26.32237,
20645410,Swartkoppies,2926AB_23,0,-29.22513,26.38362,
20645411,Eensgevonden,2926AB_23,0,-29.23278,26.37016,
20645412,Schmidtsrust,2926AB_24,0,-29.20735,26.42391,
20645413,Tussenrivier,2926AB_24,0,-29.21574,26.43228,
20645414,Regkom,2926AB_24,0,-29.21001,26.44431,
20645415,Annex,2926AB_25,0,-29.20798,26.45271,
20645416,Hotspuit,2926AB_25,0,-29.24168,26.45231,
20645417,Annex,2926AB_25,0,-29.20205,26.47379,
20645418,Silo,2926BB_20,0,-29.15787,26.9908,
20645765,Diepkloof,2828BC_24,0,-28.4621,28.6879,
20645766,Davelsrust,2828BC_16,0,-28.40702,28.5071,
20645767,Wurtemburg,2828BD_1,0,-28.28156,28.77412,
20645768,Stuttgart,2828BD_1,0,-28.2799,28.79,
20645769,Geduld,2828BD_2,0,-28.29107,28.80901,
20645770,Lushof,2828BD_2,0,-28.28381,28.84059,
20645771,Goedehoop,2828BD_2,0,-28.2607,28.82621,
20645772,Glen Lennie,2828BD_10,0,-28.30571,28.97399,
20645773,Maanhaar,2828BD_9,0,-28.32632,28.90941,
20645774,Wellington,2828BD_9,0,-28.31048,28.9097,
20645775,Altal,2828BD_9,0,-28.30816,28.9247,
20645776,Diyatalawa,2828BD_8,0,-28.31637,28.87117,
20645777,Beginsel,2828BD_16,0,-28.43164,28.78412,
20645778,Maluthi,2828BD_21,0,-28.4894,28.76019,
20645779,Bluegumbosch,2828BD_22,0,-28.48915,28.81121,
20645780,Arbeits Adelt,2828BD_22,0,-28.47311,28.83867,
20645781,Weltevrede,2828BD_23,0,-28.46606,28.86633,
20645782,Misgund,2828BD_3,0,-28.26497,28.87225,
20645783,Danielstrust,2828BD_3,0,-28.29646,28.88112,
20645784,Toekoms,2828BD_4,0,-28.28767,28.93038,
20645785,Toekoms,2828BD_4,0,-28.27856,28.93944,
20645786,Sylvia,2828BD_3,0,-28.27843,28.89793,
20645787,Ardtully,2828BD_4,0,-28.26391,28.92389,
20645788,Welvaart,2828BD_5,0,-28.26722,28.95335,
20645789,Greenlands,2828BD_5,0,-28.2947,28.99246,
20646074,Driebad,3025AB_4,0,-30.00778,25.41155,
20646075,Driebad,3025AB_4,0,-30.01772,25.41874,
20646076,Tafelkop,3025AB_7,0,-30.0697,25.33334,
20646077,Moreson,3025AB_9,0,-30.07764,25.43649,
20646078,Onverwacht,3025AB_10,0,-30.06024,25.46162,
20646079,Constantia,3025AB_10,0,-30.0835,25.4895,
20646080,Vogelfontein,3025AB_15,0,-30.10035,25.48824,
20646081,Boskrans,3025AB_14,0,-30.12536,25.44512,
20646082,Mauritzkop,3025AB_14,0,-30.14289,25.41297,
20646083,Slangfontein,3025AB_13,0,-30.14143,25.38762,
20646084,Vleiplaas,3025AB_13,0,-30.14278,25.38067,
20646085,Bloemhof,3025AB_12,0,-30.10834,25.30071,
20646086,Wolwekop,3025AB_11,0,-30.11081,25.25814,
20646087,Groenvlei,3025AB_16,0,-30.16537,25.28082,
20646088,Vetkop,3025AB_16,0,-30.19861,25.29801,
20646089,Avondson,3025AB_16,0,-30.17781,25.29862,
20646090,Aalwynskop,3025AB_17,0,-30.16896,25.3187,
20646091,Florida,3025AB_18,0,-30.17484,25.37864,
20646092,Dwarsrivier,3025AB_19,0,-30.18344,25.43673,
20646093,Orangevlei,3025AB_20,0,-30.1809,25.46708,
20646094,Jakkalsfontein,3025AB_20,0,-30.15295,25.46313,
20646095,Bergpunt,3025AB_25,0,-30.21856,25.47527,
20646096,Bo Dwarsrivier,3025AB_25,0,-30.21405,25.48181,
20646097,Toowoomba,3025AB_24,0,-30.24688,25.4121,
20646098,Krielsfontein,3025AB_24,0,-30.23696,25.43302,
20644525,Beauchef,2829AC_23,0,-28.48922,29.14151,
20644526,Summerslie,2829AC_23,0,-28.47506,29.11861,
20644527,Leeurand,2925BD_9,0,-29.33534,25.91119,
20644528,Speedwell,2829AC_23,0,-28.47401,29.13557,
20644529,Agt-en-Negentig,2925BD_9,0,-29.327,25.91244,
20644530,Kenmore,2829AC_23,0,-28.4712,29.14674,
20644531,Gravelotte,2829AC_22,0,-28.47258,29.09733,
20644532,Kindrochart,2829AC_22,0,-28.46957,29.07953,
20644533,Eldorado,2829AC_22,0,-28.45431,29.07776,
20644534,Kuilput,2925BD_8,0,-29.30239,25.89286,
20644535,Schlebusch,2925BD_8,0,-29.3142,25.89377,
20644536,Glen Urquhart,2829AC_18,0,-28.44833,29.1022,
20644537,Aneks,2829AC_18,0,-28.4408,29.1011,
20644538,Tweevlei,2829AC_17,0,-28.41096,29.08859,
20644539,Karreeboom,2925BD_7,0,-29.31291,25.82122,
20644540,Daimaartens,2925BD_7,0,-29.33364,25.83619,
20644541,Die Vlei,2925BD_7,0,-29.33308,25.80512,
20644542,La Rochelle,2925BD_7,0,-29.30212,25.84435,
20644543,Karreekuil,2925BD_6,0,-29.30778,25.7975,
20644544,Waterbron,2925BD_7,0,-29.34515,25.80072,
20644545,Libani,2925BD_6,0,-29.30587,25.76666,
20644546,Helpmekaar,2829AC_18,0,-28.41128,29.10598,
20644547,Killiecrankie,2829AC_18,0,-28.43692,29.1489,
20644548,Ferguslie,2829AC_18,0,-28.41382,29.14955,
20644549,Ferguslie,2829AC_19,0,-28.42224,29.16887,
20644805,Goedehoop,2925DA_8,0,-29.55566,25.60698,
20644806,Klein Philippolis,2925DA_9,0,-29.55665,25.65043,
20644807,Avalon,2925DA_9,0,-29.58932,25.65128,
20644808,Alfa,2925DA_8,0,-29.58064,25.60191,
20644809,Praalhoek,2925DA_7,0,-29.58045,25.56513,
20644810,Welbekend,2925DA_7,0,-29.57792,25.56219,
20644811,Winterspoort,2925DA_6,0,-29.5506,25.50602,
20644812,Venterspoort,2925DA_6,0,-29.55891,25.52038,
20644813,Vergenoeg,2925DA_13,0,-29.60155,25.61813,
20644814,Nooitgedacht,2925DA_13,0,-29.62705,25.6335,
20644815,Nooitgedacht,2925DA_13,0,-29.63506,25.63564,
20644816,Vlakfontein,2925DA_13,0,-29.63634,25.63305,
20645165,Fairview,2926AA_5,0,-29.00712,26.24046,
20645166,Kontant,2926AA_5,0,-29.00772,26.23871,
20645167,Brumeda,2926AA_5,0,-29.00501,26.22567,
20645168,Appin,2926AA_5,0,-29.00952,26.21978,
20645169,Gwentham,2926AA_5,0,-29.00909,26.21425,
20645170,Wildealskloof,2926AA_5,0,-29.03421,26.24012,
20645171,Von Maltitz,2828DB_4,0,-28.50717,28.92677,
20645172,Diepwater,2926AA_5,0,-29.04135,26.22094,
20645173,Monk's Head,2926AA_5,0,-29.04416,26.21748,
20645174,Roodebloem,2828DB_4,0,-28.52916,28.91783,
20645175,Rostatia,2926AA_5,0,-29.04969,26.22781,
20645176,Cerillio,2926AA_5,0,-29.04838,26.22379,
20645177,Boschkloof,2828DB_5,0,-28.52576,28.99244,
20645178,Strethern,2926AA_5,0,-29.04771,26.23474,
20645179,Craigielea,2828DB_5,0,-28.50343,28.99085,
20645180,Bloemendal,2926AA_10,0,-29.05502,26.20047,
20645181,Tredenham,2926AA_10,0,-29.05192,26.23269,
20645182,Mooihoek,2926AA_10,0,-29.05544,26.23689,
20645183,Somertrou,2926AA_10,0,-29.05541,26.22255,
20645184,Beuriavista,2926AA_10,0,-29.05814,26.21226,
20645185,Lettie Fouche Oord,2926AA_10,0,-29.06065,26.20769,
20645186,Tieriatomba,2926AA_10,0,-29.06299,26.20708,
20645187,The Reteat,2926AA_9,0,-29.06038,26.15498,
20645188,Rooidam,2926AA_9,0,-29.06386,26.16908,
20645189,Xeros,2926AA_9,0,-29.06485,26.15691,
20645419,Jevington,2926BB_25,0,-29.23984,26.98985,
20645420,Ngoana North,2926BD_5,0,-29.26646,26.96175,
20645421,Silo,2926BD_5,0,-29.26859,26.98293,
20645422,Driefontein,2728AC_16,0,-27.43578,28.00253,
20645423,Nooitgedacht,2728AC_16,0,-27.44867,28.02839,
20645424,Nelsonia,2728AC_16,0,-27.44796,28.02851,
20645425,Stille Rus,2728AC_16,0,-27.44697,28.04998,
20645426,Bronkhorstfontein,2728AC_16,0,-27.44244,28.04514,
20645427,Bronkhorstfontein,2728AC_16,0,-27.43225,28.03575,
20645428,Smadeel,2728AC_17,0,-27.44067,28.07067,
20645429,Uitkyk,2728AC_17,0,-27.43124,28.06848,
20645430,Weltevrede,2728AC_17,0,-27.4286,28.08668,
20645431,Delville,2728AC_20,0,-27.44105,28.21583,
20645432,Brakoog,2728AC_20,0,-27.42791,28.20984,
20645433,Laaste,2728AC_20,0,-27.42818,28.20392,
20645434,Alice,2728AC_18,0,-27.4285,28.14995,
20645435,Bankfontein,2728AC_18,0,-27.43584,28.11446,
20645436,Swawelbakfontein,2728AC_18,0,-27.42949,28.11644,
20645437,Chicago,2728AC_25,0,-27.46312,28.23715,
20645438,Dennewoud,2728AC_25,0,-27.48471,28.23878,
20645439,Boomkraal,2728AC_25,0,-27.49534,28.2422,
20645441,Arcadia,2728AC_25,0,-27.47683,28.2051,
20645443,Tweefontein,2728AC_24,0,-27.48977,28.16522,
20645790,Louvale,2828BD_5,0,-28.2979,28.97123,
20645791,Wellington,2828BD_8,0,-28.30274,28.8917,
20645792,Korfskop,2828BD_6,0,-28.30696,28.77259,
20645793,Geluk,2828BD_6,0,-28.30302,28.75409,
20645794,Christina,2828BD_6,0,-28.32385,28.77203,
20645795,Fraaiuitzicht,2828BD_6,0,-28.34732,28.78198,
20645796,Uithoek,2828BD_11,0,-28.36087,28.79211,
20645797,Brakfontein,2828BD_11,0,-28.35856,28.75758,
20645798,Brakfontein,2828BD_11,0,-28.3842,28.76739,
20645799,Rietlaagte,2828BD_12,0,-28.3568,28.8174,
20645800,Elandsrivierdrift,2828BD_12,0,-28.36988,28.83562,
20645801,Werda,2828BD_13,0,-28.39314,28.87395,
20645802,Kaity Nilgiris,2828BD_14,0,-28.36379,28.90135,
20645803,Dagbreek,2828BD_14,0,-28.37641,28.93815,
20645804,Grondspruit,2828BD_14,0,-28.38002,28.9442,
20645805,Mount Paul,2828BD_15,0,-28.3712,28.98506,
20645806,Eskol,2828BD_20,0,-28.41444,28.97372,
20645807,Many Waters,2828BD_20,0,-28.43794,28.96706,
20645808,Beulah,2828BD_19,0,-28.42222,28.93495,
20645809,Jisreël,2828BD_19,0,-28.43459,28.90222,
20645810,Juliana,2828BD_19,0,-28.44516,28.9104,
20645811,Vaalkop,2828BD_19,0,-28.4081,28.92137,
20645812,Rooisloot,2828BD_18,0,-28.41213,28.87719,
20645813,Cornelia,2828BD_17,0,-28.43401,28.82668,
20645814,Driehoek,2828BD_17,0,-28.41499,28.8318,
20645815,Jacobszvilla,2828BD_16,0,-28.41866,28.77278,
20646099,Franshoek,3025AB_23,0,-30.23423,25.38048,
20646100,Hartebeesfontein,3025AC_3,0,-30.29275,25.11865,
20646101,Excelsior,3025AC_3,0,-30.29234,25.11798,
20646102,Paardefontein,3025AC_5,0,-30.26025,25.20148,
20646103,Randjiesdam,3025AC_5,0,-30.27077,25.21268,
20646104,Klein Perdefontein,3025AC_9,0,-30.34047,25.15763,
20646105,Tuindam,3025AC_9,0,-30.32424,25.1632,
20646106,Komfontein,3025AC_9,0,-30.32237,25.19593,
20646107,Ongeluksfontein,3025AA_8,0,-30.0683,25.13276,
20646108,Grootaar,3025AA_8,0,-30.06266,25.14545,
20646109,Vrede,3025AA_10,0,-30.08022,25.22309,
20646110,Middelfontein,3025AA_14,0,-30.13893,25.1942,
20646111,Vroliheid,3025AA_14,0,-30.10524,25.19142,
20646112,Uitsig,3025AA_11,0,-30.12845,25.01049,
20646113,Hottentospoort,3025AC_9,0,-30.30743,25.18886,
20646114,Puntdraai,3025AC_8,0,-30.30657,25.12371,
20646115,Kookfontein,3025AC_8,0,-30.32279,25.11269,
20646117,Draaikloof,3025AC_13,0,-30.39628,25.13412,
20646118,Ongegund,3025AC_13,0,-30.37334,25.14336,
20646119,Rooipoortjie Oos,3025AC_13,0,-30.35244,25.12333,
20646120,Rooipoortjie Oos,3025AC_13,0,-30.35393,25.1343,
20644550,Balquidder,2829AC_19,0,-28.43517,29.17435,
20644551,Melrose,2829AC_19,0,-28.43911,29.19374,
20644552,Hagesdam,2925BD_11,0,-29.35839,25.78364,
20644553,Kleinhoek,2925BD_11,0,-29.37888,25.79584,
20644554,Boshoek,2925BD_11,0,-29.36637,25.7957,
20644555,Speulmanshoek,2925BD_12,0,-29.37561,25.82209,
20644556,Middeldeel,2925BD_12,0,-29.37883,25.82821,
20644557,Goedehoop,2925BD_12,0,-29.35852,25.84361,
20644558,Samekoms,2925BD_12,0,-29.39403,25.8336,
20644559,Fairview,2925BD_13,0,-29.35444,25.86197,
20644560,Bosplaat,2925BD_14,0,-29.39474,25.9235,
20644561,Vlakdam,2925BD_15,0,-29.3774,25.99059,
20644562,Bumtal,2925BD_15,0,-29.37174,25.98329,
20644563,Lemoenhoek,2925BD_14,0,-29.36386,25.94568,
20644564,Nooigedaght,2925BD_13,0,-29.39187,25.88434,
20644565,Klippan,2925BD_16,0,-29.4082,25.7545,
20644566,Meriba,2925BD_16,0,-29.40928,25.77867,
20644567,Oosdeel,2925BD_16,0,-29.41537,25.78886,
20644568,Uitenhaage,2925BD_16,0,-29.42354,25.78006,
20644569,Kleinfontein,2925BD_16,0,-29.44013,25.76169,
20644570,Zuurfontein,2925BD_17,0,-29.44937,25.81309,
20644571,Kalkbult,2925BD_17,0,-29.44506,25.82078,
20644572,Deelsamekoms,2925BD_17,0,-29.40388,25.83878,
20644573,Bankfontein,2925BD_18,0,-29.40896,25.85663,
20644574,Westend,2925BD_13,0,-29.39871,25.86356,
20644817,Cyferlaagte,2925DA_15,0,-29.616,25.74384,
20644818,Nietgedacht,2925DA_20,0,-29.65277,25.71016,
20644819,Noupoort,2925DA_20,0,-29.66469,25.74675,
20644820,Nietgedacht,2925DA_20,0,-29.68252,25.7215,
20644821,Heuningkop,2925DA_20,0,-29.68068,25.72813,
20644822,Inhoek,2925DA_20,0,-29.6864,25.71942,
20644823,Poortjie,2925DA_20,0,-29.683,25.72196,
20644824,Bankfontein,2925DA_25,0,-29.73322,25.74172,
20644825,Springbokkooi,2925DA_24,0,-29.73612,25.68761,
20644826,Jakhalsfontein,2925DA_23,0,-29.70957,25.62106,
20644827,Visserpunt,2925DA_23,0,-29.74549,25.60558,
20644828,Grasvlei,2925DA_22,0,-29.74479,25.55098,
20644829,Slangfontein,2925DA_21,0,-29.71668,25.54771,
20644830,Lokshoek,2925DA_17,0,-29.67134,25.59672,
20644831,Ommerin,2925DA_17,0,-29.68334,25.55994,
20644832,Gleniffer,2925DA_16,0,-29.68774,25.52407,
20644833,Vendutiekop,2925DA_23,0,-29.74181,25.63845,
20644834,Stokkiesdraai,2925DA_17,0,-29.69354,25.59813,
20644835,Goedgeruil,2925DB_1,0,-29.50964,25.78533,
20644836,Austin's Post,2925DB_1,0,-29.50816,25.79319,
20644837,Austin's Post,2925DB_1,0,-29.52567,25.79519,
20644838,Boschrand,2925DB_1,0,-29.54439,25.77896,
20644839,Blaauboskop,2925DB_1,0,-29.51873,25.75912,
20644840,Kromdraai,2925DB_2,0,-29.50958,25.84423,
20644841,Vlaklaagte,2925DB_2,0,-29.51498,25.83351,
20645191,Xeros,2926AA_9,0,-29.06855,26.15985,
20645192,Elswar,2926AA_9,0,-29.07407,26.17497,
20645195,Musket,2926AA_9,0,-29.06168,26.17819,
20645196,Musket,2926AA_9,0,-29.05909,26.18394,
20645197,Musket,2926AA_9,0,-29.05654,26.18412,
20645198,Newmarket,2926AA_9,0,-29.06983,26.17841,
20645199,Melville,2926AA_9,0,-29.07958,26.1734,
20645200,The Retreat,2926AA_9,0,-29.07619,26.1683,
20645201,Stilling,2926AA_9,0,-29.08112,26.1621,
20645202,Goedesrust,2926AA_9,0,-29.07318,26.15482,
20645203,Goedesrust,2926AA_8,0,-29.05259,26.122,
20645204,Tresco,2926AA_8,0,-29.05765,26.12559,
20645205,Lenshoop,2926AA_8,0,-29.06578,26.11594,
20645206,Greece,2926AA_8,0,-29.06789,26.1343,
20645207,Bokmekier,2926AA_8,0,-29.05973,26.1347,
20645208,Voorspoed,2926AA_8,0,-29.05614,26.13651,
20645209,Floradene,2926AA_8,0,-29.06164,26.14312,
20645210,Erfenis,2926AA_8,0,-29.06641,26.1429,
20645211,Vredenhof,2926AA_9,0,-29.06735,26.15257,
20645212,Temporary,2926AA_9,0,-29.06461,26.15207,
20645213,Belleview,2926AA_9,0,-29.0718,26.15565,
20645214,Alexandra,2926AA_8,0,-29.07635,26.14882,
20645444,Rusthof,2728AC_24,0,-27.47912,28.18064,
20645445,Williesrust,2728AC_24,0,-27.46721,28.19855,
20645446,Windheuwel,2728AC_24,0,-27.48857,28.15412,
20645447,Geluk,2728AC_23,0,-27.49127,28.13287,
20645448,Drieklip,2728AC_23,0,-27.4841,28.11204,
20645449,Wonderheuwel,2728AC_23,0,-27.4754,28.10386,
20645451,Kronendal,2728AC_23,0,-27.46265,28.10975,
20645452,Drieklip - Oos,2728AC_23,0,-27.47003,28.13768,
20645453,Drieklip,2728AC_23,0,-27.46684,28.13562,
20645454,Spioenkrans,2728AC_22,0,-27.48262,28.07045,
20645455,Cornelis Uys,2728AC_22,0,-27.46683,28.05358,
20645456,Craigdune,2728AC_22,0,-27.46789,28.08354,
20645457,Taalbond,2728AC_22,0,-27.46057,28.09027,
20645458,Alpha,2728AC_21,0,-27.4988,28.03622,
20645459,Palmietfontein,2728AC_21,0,-27.47708,28.0388,
20645460,Sweethome,2728AC_21,0,-27.47646,28.01787,
20645462,Therona,2926DA_1,0,-29.53124,26.54174,
20645463,Uitsig,2926DA_5,0,-29.54958,26.71246,
20645464,Vaalbank,2926DB_4,0,-29.52938,26.93355,
20645465,Robertsrus,2926DB_4,0,-29.53202,26.92434,
20645466,Highlands,2828DA_5,0,-28.54571,28.71321,
20645467,Vaalbank,2926DB_5,0,-29.50066,26.95898,
20645468,Uitval,2926DB_5,0,-29.52688,26.9892,
20645816,Mooihoek,2828BD_24,0,-28.46681,28.91973,
20645817,Saaihoek,2828BD_24,0,-28.45422,28.91738,
20645818,De Rust,2828AD_1,0,-28.25652,28.26971,
20645819,Waterryk,2828AD_1,0,-28.26055,28.27607,
20645820,Susannas Vlei,2828AD_1,0,-28.29614,28.25699,
20645821,Susannas Vlei,2828AD_1,0,-28.28987,28.25849,
20645822,Frischgewaagd,2828AD_6,0,-28.30023,28.25906,
20645823,Meadow Crest,2828AD_1,0,-28.2594,28.27909,
20645824,Lusthof,2828AD_1,0,-28.26167,28.27089,
20645825,Aletta,2828AD_1,0,-28.26667,28.26641,
20645826,Amanda,2828AD_1,0,-28.28098,28.25354,
20645827,Susannas Vlei,2828AD_1,0,-28.29729,28.26405,
20645828,Wolhuterskop Suid,2828AD_1,0,-28.29937,28.2756,
20645829,De Bult,2828AD_1,0,-28.25653,28.28792,
20645830,Onvergun,2727DC_22,0,-27.95651,27.55069,
20645831,Ou Werf,2727CA_2,0,-27.5336,27.07115,
20645832,The Meadows,2727CA_15,0,-27.61117,27.20288,
20645833,Lens,2727DB_1,0,-27.52073,27.7993,
20645834,Max,2828BA_3,0,-28.01671,28.64999,
20645836,Zondagsfontein,3027AC_19,0,-30.40988,27.16441,
20645837,Reedsdal,3027AC_18,0,-30.43016,27.13654,
20645838,Middeldam,3027AC_18,0,-30.44158,27.11859,
20645839,Zwartfontein,3027AC_9,0,-30.33955,27.15553,
20645840,Gryskop,3027AC_9,0,-30.32898,27.17085,
20646124,Klein Draaikloof,3025AC_19,0,-30.41841,25.1562,
20646125,Poortjie,3025AC_19,0,-30.44093,25.17208,
20646126,Weltevrede,3025AC_19,0,-30.4178,25.17899,
